Area,Species,PFMA,CU or PFMA or aggregate,CUs caught in PFMA,Source,Year,EFS,Spawner,Returns,ExplRate,Catch,Ret0.1,Ret0.2,Ret1.1,Ret0.3,Ret1.2,Ret2.1,Ret0.4,Ret1.3,Ret2.2,Ret0.5,Ret1.4,Ret2.3,Ret0.6,Ret2.4,NRec0.1,NRec0.2,NRec1.1,NRec0.3,NRec1.2,NRec2.1,NRec0.4,NRec1.3,NRec2.2,NRec0.5,NRec1.4,NRec2.3,NRec0.6,NRec2.4,NTotRec,R/S,R/EFS,Metadata source,Esc comm,Catch comm,Age comm,Prod comm,SQ,CQ,AQ,RQ,SQ notes,T_Idx_E,ExpFactor1,AdjSum,ExpFactor2,ObsE,ExpFactor3
BC,Sockeye,,Takla/Trembleur/Stuart_Summer,,Sue Grant July 2014,2002,17820,,,,,,,,,,,,,,,,,,,,,20,,121483,,,4449,,,,,,,125952,,7.07,Grant et al. (2011),"Middle R. generally assessed using mark-recapture methods on dominant years and peak live cumulative dead surveys on the other three cycle lines; Kazchek Cr was assessed using peak live cumulative dead visual surveys, and was gap-flled for 1984 using its relationship with Middle R., according to the Mean Proportion Method (see Appendices 2&5 in Grant et al. 2011). Two Stuart Lk. sites also included in this CU: Tachie R, and Kuzkwa R, both consistently assessed with relatively complete time series, together representing >96% of total escapement for Stuart Lk. Tachie escapement enumeration was mark recapture on dominant cycles and peak live cumulative dead air surveys for the other three cycle lines until 1992, then mark recsputres more frequently  on roughty two out of the four cycle years; no gap filling required for Tachie. Kukwa assessed using peak live cumulative dead survey methods (rafting surveys then helicopter surveys starting in the 1960s), although only one survey was conducted ""in the early time series, coinciding with peak spawn"" even though it usually takes two days to assess properly, but up to three surveys were conducted in larger abundance years, starting in 1997; gap-filled only in 1956. [NB the Jan 13, 2014 SR data  S.Grant gave us starts in 1950, but the metadata suggests that the data started in 1953 and ""the mid-1950s"". However, under ""Abundance"" (p.85) they do switch gears and mention 1950-2004.]",,,,4,3,3,3.5,,,,,,,
BC,Sockeye,,Takla/Trembleur/Stuart_Summer,,Sue Grant July 2014,2003,19208,,,,,,,,,,,,,,,,,,,,,11,,15962,,,5810,,,,,,,21783,,1.13,Grant et al. (2011),"Middle R. generally assessed using mark-recapture methods on dominant years and peak live cumulative dead surveys on the other three cycle lines; Kazchek Cr was assessed using peak live cumulative dead visual surveys, and was gap-flled for 1984 using its relationship with Middle R., according to the Mean Proportion Method (see Appendices 2&5 in Grant et al. 2011). Two Stuart Lk. sites also included in this CU: Tachie R, and Kuzkwa R, both consistently assessed with relatively complete time series, together representing >96% of total escapement for Stuart Lk. Tachie escapement enumeration was mark recapture on dominant cycles and peak live cumulative dead air surveys for the other three cycle lines until 1992, then mark recsputres more frequently  on roughty two out of the four cycle years; no gap filling required for Tachie. Kukwa assessed using peak live cumulative dead survey methods (rafting surveys then helicopter surveys starting in the 1960s), although only one survey was conducted ""in the early time series, coinciding with peak spawn"" even though it usually takes two days to assess properly, but up to three surveys were conducted in larger abundance years, starting in 1997; gap-filled only in 1956. [NB the Jan 13, 2014 SR data  S.Grant gave us starts in 1950, but the metadata suggests that the data started in 1953 and ""the mid-1950s"". However, under ""Abundance"" (p.85) they do switch gears and mention 1950-2004.]",,,,4,3,3,3.5,,,,,,,
BC,Sockeye,,Takla/Trembleur/Stuart_Summer,,Sue Grant July 2014,2004,51310,,,,,,,,,,,,,,,,,,,,,220,,263681,,,19014,,,,,,,282915,,5.51,Grant et al. (2011),"Middle R. generally assessed using mark-recapture methods on dominant years and peak live cumulative dead surveys on the other three cycle lines; Kazchek Cr was assessed using peak live cumulative dead visual surveys, and was gap-flled for 1984 using its relationship with Middle R., according to the Mean Proportion Method (see Appendices 2&5 in Grant et al. 2011). Two Stuart Lk. sites also included in this CU: Tachie R, and Kuzkwa R, both consistently assessed with relatively complete time series, together representing >96% of total escapement for Stuart Lk. Tachie escapement enumeration was mark recapture on dominant cycles and peak live cumulative dead air surveys for the other three cycle lines until 1992, then mark recsputres more frequently  on roughty two out of the four cycle years; no gap filling required for Tachie. Kukwa assessed using peak live cumulative dead survey methods (rafting surveys then helicopter surveys starting in the 1960s), although only one survey was conducted ""in the early time series, coinciding with peak spawn"" even though it usually takes two days to assess properly, but up to three surveys were conducted in larger abundance years, starting in 1997; gap-filled only in 1956. [NB the Jan 13, 2014 SR data  S.Grant gave us starts in 1950, but the metadata suggests that the data started in 1953 and ""the mid-1950s"". However, under ""Abundance"" (p.85) they do switch gears and mention 1950-2004.]",,,,4,3,3,3.5,,,,,,,
BC,Sockeye,,Takla/Trembleur/Stuart_Summer,,Sue Grant July 2014,2005,164548,,,,,,,,,,,,,,,,,,,,,89,,104588,,,14974,,,,,,,119651,,0.73,Grant et al. (2011),"Middle R. generally assessed using mark-recapture methods on dominant years and peak live cumulative dead surveys on the other three cycle lines; Kazchek Cr was assessed using peak live cumulative dead visual surveys, and was gap-flled for 1984 using its relationship with Middle R., according to the Mean Proportion Method (see Appendices 2&5 in Grant et al. 2011). Two Stuart Lk. sites also included in this CU: Tachie R, and Kuzkwa R, both consistently assessed with relatively complete time series, together representing >96% of total escapement for Stuart Lk. Tachie escapement enumeration was mark recapture on dominant cycles and peak live cumulative dead air surveys for the other three cycle lines until 1992, then mark recsputres more frequently  on roughty two out of the four cycle years; no gap filling required for Tachie. Kukwa assessed using peak live cumulative dead survey methods (rafting surveys then helicopter surveys starting in the 1960s), although only one survey was conducted ""in the early time series, coinciding with peak spawn"" even though it usually takes two days to assess properly, but up to three surveys were conducted in larger abundance years, starting in 1997; gap-filled only in 1956. [NB the Jan 13, 2014 SR data  S.Grant gave us starts in 1950, but the metadata suggests that the data started in 1953 and ""the mid-1950s"". However, under ""Abundance"" (p.85) they do switch gears and mention 1950-2004.]",,,,4,3,3,3.5,,,,,,,
BC,Sockeye,,Takla/Trembleur/Stuart_Summer,,Sue Grant July 2014,2006,14283,,,,,,,,,,,,,,,,,,,,,37,,169236,,,5218,,,,,,,174491,,12.22,Grant et al. (2011),"Middle R. generally assessed using mark-recapture methods on dominant years and peak live cumulative dead surveys on the other three cycle lines; Kazchek Cr was assessed using peak live cumulative dead visual surveys, and was gap-flled for 1984 using its relationship with Middle R., according to the Mean Proportion Method (see Appendices 2&5 in Grant et al. 2011). Two Stuart Lk. sites also included in this CU: Tachie R, and Kuzkwa R, both consistently assessed with relatively complete time series, together representing >96% of total escapement for Stuart Lk. Tachie escapement enumeration was mark recapture on dominant cycles and peak live cumulative dead air surveys for the other three cycle lines until 1992, then mark recsputres more frequently  on roughty two out of the four cycle years; no gap filling required for Tachie. Kukwa assessed using peak live cumulative dead survey methods (rafting surveys then helicopter surveys starting in the 1960s), although only one survey was conducted ""in the early time series, coinciding with peak spawn"" even though it usually takes two days to assess properly, but up to three surveys were conducted in larger abundance years, starting in 1997; gap-filled only in 1956. [NB the Jan 13, 2014 SR data  S.Grant gave us starts in 1950, but the metadata suggests that the data started in 1953 and ""the mid-1950s"". However, under ""Abundance"" (p.85) they do switch gears and mention 1950-2004.]",,,,4,3,3,3.5,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1950,25658,,,,,,,,,,,,,,,,,,,,,579,,240545,,,542,,,,,,,241666,,9.42,Grant et al. (2011),"to late 1980s, the 4 main sites were assessed largely using peak live cumulative dead visual surveys and some mark recapture surveys, particularly in Forfar Creek (1950, 1954, 1960, 1961, 1965, 1973, 1977 and 1978).",,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1951,29785,,,,,,,,,,,,,,,,,,,,,9,,158428,,,15217,,,,,,,173654,,5.83,Grant et al. (2011),"to late 1980s, the 4 main sites were assessed largely using peak live cumulative dead visual surveys and some mark recapture surveys, particularly in Forfar Creek (1950, 1954, 1960, 1961, 1965, 1973, 1977 and 1978).",,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1952,15484,,,,,,,,,,,,,,,,,,,,,28,,78012,,,10560,,,,,,,88600,,5.72,Grant et al. (2011),"to late 1980s, the 4 main sites were assessed largely using peak live cumulative dead visual surveys and some mark recapture surveys, particularly in Forfar Creek (1950, 1954, 1960, 1961, 1965, 1973, 1977 and 1978).",,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1953,78238,,,,,,,,,,,,,,,,,,,,,294,,537711,,,2886,,,,,,,540891,,6.91,Grant et al. (2011),"to late 1980s, the 4 main sites were assessed largely using peak live cumulative dead visual surveys and some mark recapture surveys, particularly in Forfar Creek (1950, 1954, 1960, 1961, 1965, 1973, 1977 and 1978).",,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1954,18010,,,,,,,,,,,,,,,,,,,,,341,,154781,,,701,,,,,,,155823,,8.65,Grant et al. (2011),"to late 1980s, the 4 main sites were assessed largely using peak live cumulative dead visual surveys and some mark recapture surveys, particularly in Forfar Creek (1950, 1954, 1960, 1961, 1965, 1973, 1977 and 1978).",,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1955,1397,,,,,,,,,,,,,,,,,,,,,11,,25824,,,1632,,,,,,,27467,,19.66,Grant et al. (2011),"to late 1980s, the 4 main sites were assessed largely using peak live cumulative dead visual surveys and some mark recapture surveys, particularly in Forfar Creek (1950, 1954, 1960, 1961, 1965, 1973, 1977 and 1978).",,,"Delayed migration in 1955 and 1960 due to late freshet caused low escapements. Fishways were constructed between 1945 and the mid-1960s, but en-route losses also occurred in 1962-1968, and low abundances in 1996-1999 were due to weather conditions. ",4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1956,16661,,,,,,,,,,,,,,,,,,,,,0,,101035,,,6393,,,,,,,107428,,6.45,Grant et al. (2011),"to late 1980s, the 4 main sites were assessed largely using peak live cumulative dead visual surveys and some mark recapture surveys, particularly in Forfar Creek (1950, 1954, 1960, 1961, 1965, 1973, 1977 and 1978).",,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1957,119273,,,,,,,,,,,,,,,,,,,,,730,,1215763,,,3272,,,,,,,1219765,,10.23,Grant et al. (2011),"to late 1980s, the 4 main sites were assessed largely using peak live cumulative dead visual surveys and some mark recapture surveys, particularly in Forfar Creek (1950, 1954, 1960, 1961, 1965, 1973, 1977 and 1978).",,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1958,22196,,,,,,,,,,,,,,,,,,,,,755,,102112,,,240,,,,,,,103107,,4.65,Grant et al. (2011),"to late 1980s, the 4 main sites were assessed largely using peak live cumulative dead visual surveys and some mark recapture surveys, particularly in Forfar Creek (1950, 1954, 1960, 1961, 1965, 1973, 1977 and 1978).",,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1959,1297,,,,,,,,,,,,,,,,,,,,,0,,14682,,,6153,,,,,,,20835,,16.06,Grant et al. (2011),"to late 1980s, the 4 main sites were assessed largely using peak live cumulative dead visual surveys and some mark recapture surveys, particularly in Forfar Creek (1950, 1954, 1960, 1961, 1965, 1973, 1977 and 1978).",,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1960,7401,,,,,,,,,,,,,,,,,,,,,22,,69925,,,4202,,,,,,,74149,,10.02,Grant et al. (2011),"To late 1980s, the 4 main sites were assessed largely using peak live cumulative dead visual surveys and some mark recapture surveys, particularly in Forfar Creek (1950, 1954, 1960, 1961, 1965, 1973, 1977 and 1978). Kynoch assessed in 1960-1961 using mark-recapture.",,,"Delayed migration in 1955 and 1960 due to late freshet caused low escapements. Fishways were constructed between 1945 and the mid-1960s, but en-route losses also occurred in 1962-1968, and low abundances in 1996-1999 were due to weather conditions. ",4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1961,87782,,,,,,,,,,,,,,,,,,,,,630,,252123,,,2208,,,,,,,254961,,2.9,Grant et al. (2011),"to late 1980s, the 4 main sites were assessed largely using peak live cumulative dead visual surveys and some mark recapture surveys, particularly in Forfar Creek (1950, 1954, 1960, 1961, 1965, 1973, 1977 and 1978). Kynoch assessed in 1960-1961 using mark-recapture.",,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1962,14103,,,,,,,,,,,,,,,,,,,,,0,,67661,,,5992,,,,,,,73653,,5.22,Grant et al. (2011),"To late 1980s, the 4 main sites were assessed largely using peak live cumulative dead visual surveys and some mark recapture surveys, particularly in Forfar Creek (1950, 1954, 1960, 1961, 1965, 1973, 1977 and 1978).",,,"Delayed migration in 1955 and 1960 due to late freshet caused low escapements. Fishways were constructed between 1945 and the mid-1960s, but en-route losses also occurred in 1962-1968, and low abundances in 1996-1999 were due to weather conditions. ",4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1963,2590,,,,,,,,,,,,,,,,,,,,,332,,90397,,,1825,,,,,,,92554,,35.74,Grant et al. (2011),"To late 1980s, the 4 main sites were assessed largely using peak live cumulative dead visual surveys and some mark recapture surveys, particularly in Forfar Creek (1950, 1954, 1960, 1961, 1965, 1973, 1977 and 1978).",,,"Delayed migration in 1955 and 1960 due to late freshet caused low escapements. Fishways were constructed between 1945 and the mid-1960s, but en-route losses also occurred in 1962-1968, and low abundances in 1996-1999 were due to weather conditions. ",4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1964,1300,,,,,,,,,,,,,,,,,,,,,1027,,25940,,,12949,,,,,,,39916,,30.7,Grant et al. (2011),"To late 1980s, the 4 main sites were assessed largely using peak live cumulative dead visual surveys and some mark recapture surveys, particularly in Forfar Creek (1950, 1954, 1960, 1961, 1965, 1973, 1977 and 1978).",,,"Delayed migration in 1955 and 1960 due to late freshet caused low escapements. Fishways were constructed between 1945 and the mid-1960s, but en-route losses also occurred in 1962-1968, and low abundances in 1996-1999 were due to weather conditions. ",4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1965,11241,,,,,,,,,,,,,,,,,,,,,432,,415253,,,1526,,,,,,,417211,,37.12,Grant et al. (2011),"To late 1980s, the 4 main sites were assessed largely using peak live cumulative dead visual surveys and some mark recapture surveys, particularly in Forfar Creek (1950, 1954, 1960, 1961, 1965, 1973, 1977 and 1978).",,,"Delayed migration in 1955 and 1960 due to late freshet caused low escapements. Fishways were constructed between 1945 and the mid-1960s, but en-route losses also occurred in 1962-1968, and low abundances in 1996-1999 were due to weather conditions. ",4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1966,5959,,,,,,,,,,,,,,,,,,,,,1746,,83040,,,0,,,,,,,84786,,14.23,Grant et al. (2011),"To late 1980s, the 4 main sites were assessed largely using peak live cumulative dead visual surveys and some mark recapture surveys, particularly in Forfar Creek (1950, 1954, 1960, 1961, 1965, 1973, 1977 and 1978).",,,"Delayed migration in 1955 and 1960 due to late freshet caused low escapements. Fishways were constructed between 1945 and the mid-1960s, but en-route losses also occurred in 1962-1968, and low abundances in 1996-1999 were due to weather conditions. ",4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1967,11167,,,,,,,,,,,,,,,,,,,,,423,,326142,,,13128,,,,,,,339693,,30.42,Grant et al. (2011),"To late 1980s, the 4 main sites were assessed largely using peak live cumulative dead visual surveys and some mark recapture surveys, particularly in Forfar Creek (1950, 1954, 1960, 1961, 1965, 1973, 1977 and 1978).",,,"Delayed migration in 1955 and 1960 due to late freshet caused low escapements. Fishways were constructed between 1945 and the mid-1960s, but en-route losses also occurred in 1962-1968, and low abundances in 1996-1999 were due to weather conditions. ",4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1968,793,,,,,,,,,,,,,,,,,,,,,11,,10412,,,0,,,,,,,10423,,13.14,Grant et al. (2011),"To late 1980s, the 4 main sites were assessed largely using peak live cumulative dead visual surveys and some mark recapture surveys, particularly in Forfar Creek (1950, 1954, 1960, 1961, 1965, 1973, 1977 and 1978).",,,"Delayed migration in 1955 and 1960 due to late freshet caused low escapements. Fishways were constructed between 1945 and the mid-1960s, but en-route losses also occurred in 1962-1968, and low abundances in 1996-1999 were due to weather conditions. ",4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1969,48796,,,,,,,,,,,,,,,,,,,,,648,,1366181,,,4452,,,,,,,1371281,,28.1,Grant et al. (2011),"to late 1980s, the 4 main sites were assessed largely using peak live cumulative dead visual surveys and some mark recapture surveys, particularly in Forfar Creek (1950, 1954, 1960, 1961, 1965, 1973, 1977 and 1978).",,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1970,15806,,,,,,,,,,,,,,,,,,,,,1212,,178232,,,1312,,,,,,,180756,,11.44,Grant et al. (2011),"to late 1980s, the 4 main sites were assessed largely using peak live cumulative dead visual surveys and some mark recapture surveys, particularly in Forfar Creek (1950, 1954, 1960, 1961, 1965, 1973, 1977 and 1978).",,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1971,45610,,,,,,,,,,,,,,,,,,,,,311,,423510,,,6993,,,,,,,430814,,9.45,Grant et al. (2011),"to late 1980s, the 4 main sites were assessed largely using peak live cumulative dead visual surveys and some mark recapture surveys, particularly in Forfar Creek (1950, 1954, 1960, 1961, 1965, 1973, 1977 and 1978).",,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1972,2253,,,,,,,,,,,,,,,,,,,,,25,,32207,,,0,,,,,,,32232,,14.31,Grant et al. (2011),"to late 1980s, the 4 main sites were assessed largely using peak live cumulative dead visual surveys and some mark recapture surveys, particularly in Forfar Creek (1950, 1954, 1960, 1961, 1965, 1973, 1977 and 1978).",,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1973,153876,,,,,,,,,,,,,,,,,,,,,4591,,1342456,,,3951,,,,,,,1350998,,8.78,Grant et al. (2011),"to late 1980s, the 4 main sites were assessed largely using peak live cumulative dead visual surveys and some mark recapture surveys, particularly in Forfar Creek (1950, 1954, 1960, 1961, 1965, 1973, 1977 and 1978).",,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1974,21610,,,,,,,,,,,,,,,,,,,,,1242,,141307,,,2218,,,,,,,144767,,6.7,Grant et al. (2011),"to late 1980s, the 4 main sites were assessed largely using peak live cumulative dead visual surveys and some mark recapture surveys, particularly in Forfar Creek (1950, 1954, 1960, 1961, 1965, 1973, 1977 and 1978).",,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1975,26252,,,,,,,,,,,,,,,,,,,,,150,,220007,,,2852,,,,,,,223009,,8.49,Grant et al. (2011),"to late 1980s, the 4 main sites were assessed largely using peak live cumulative dead visual surveys and some mark recapture surveys, particularly in Forfar Creek (1950, 1954, 1960, 1961, 1965, 1973, 1977 and 1978).",,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1976,6792,,,,,,,,,,,,,,,,,,,,,43,,28800,,,3034,,,,,,,31877,,4.69,Grant et al. (2011),"to late 1980s, the 4 main sites were assessed largely using peak live cumulative dead visual surveys and some mark recapture surveys, particularly in Forfar Creek (1950, 1954, 1960, 1961, 1965, 1973, 1977 and 1978).",,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1977,53363,,,,,,,,,,,,,,,,,,,,,572,,752467,,,8655,,,,,,,761694,,14.27,Grant et al. (2011),"to late 1980s, the 4 main sites were assessed largely using peak live cumulative dead visual surveys and some mark recapture surveys, particularly in Forfar Creek (1950, 1954, 1960, 1961, 1965, 1973, 1977 and 1978).",,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1978,20004,,,,,,,,,,,,,,,,,,,,,202,,71470,,,1180,,,,,,,72852,,3.64,Grant et al. (2011),"to late 1980s, the 4 main sites were assessed largely using peak live cumulative dead visual surveys and some mark recapture surveys, particularly in Forfar Creek (1950, 1954, 1960, 1961, 1965, 1973, 1977 and 1978).",,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1979,36170,,,,,,,,,,,,,,,,,,,,,34,,89807,,,17889,,,,,,,107730,,2.98,Grant et al. (2011),"to late 1980s, the 4 main sites were assessed largely using peak live cumulative dead visual surveys and some mark recapture surveys, particularly in Forfar Creek (1950, 1954, 1960, 1961, 1965, 1973, 1977 and 1978).",,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1980,7361,,,,,,,,,,,,,,,,,,,,,10,,37950,,,25541,,,,,,,63501,,8.63,Grant et al. (2011),"to late 1980s, the 4 main sites were assessed largely using peak live cumulative dead visual surveys and some mark recapture surveys, particularly in Forfar Creek (1950, 1954, 1960, 1961, 1965, 1973, 1977 and 1978).",,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1981,71485,,,,,,,,,,,,,,,,,,,,,46,,331290,,,18805,,,,,,,350141,,4.9,Grant et al. (2011),"to late 1980s, the 4 main sites were assessed largely using peak live cumulative dead visual surveys and some mark recapture surveys, particularly in Forfar Creek (1950, 1954, 1960, 1961, 1965, 1973, 1977 and 1978).",,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1982,2158,,,,,,,,,,,,,,,,,,,,,13,,26796,,,1007,,,,,,,27816,,12.89,Grant et al. (2011),"to late 1980s, the 4 main sites were assessed largely using peak live cumulative dead visual surveys and some mark recapture surveys, particularly in Forfar Creek (1950, 1954, 1960, 1961, 1965, 1973, 1977 and 1978).",,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1983,13121,,,,,,,,,,,,,,,,,,,,,423,,176760,,,10949,,,,,,,188132,,14.34,Grant et al. (2011),"to late 1980s, the 4 main sites were assessed largely using peak live cumulative dead visual surveys and some mark recapture surveys, particularly in Forfar Creek (1950, 1954, 1960, 1961, 1965, 1973, 1977 and 1978).",,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1984,21868,,,,,,,,,,,,,,,,,,,,,240,,209867,,,29536,,,,,,,239643,,10.96,Grant et al. (2011),"to late 1980s, the 4 main sites were assessed largely using peak live cumulative dead visual surveys and some mark recapture surveys, particularly in Forfar Creek (1950, 1954, 1960, 1961, 1965, 1973, 1977 and 1978).",,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1985,118124,,,,,,,,,,,,,,,,,,,,,2414,,1179879,,,26057,,,,,,,1208350,,10.23,Grant et al. (2011),"to late 1980s, the 4 main sites were assessed largely using peak live cumulative dead visual surveys and some mark recapture surveys, particularly in Forfar Creek (1950, 1954, 1960, 1961, 1965, 1973, 1977 and 1978).",,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1986,15160,,,,,,,,,,,,,,,,,,,,,56,,128280,,,17603,,,,,,,145939,,9.63,Grant et al. (2011),"to late 1980s, the 4 main sites were assessed largely using peak live cumulative dead visual surveys and some mark recapture surveys, particularly in Forfar Creek (1950, 1954, 1960, 1961, 1965, 1973, 1977 and 1978).",,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1987,75524,,,,,,,,,,,,,,,,,,,,,8,,494847,,,31065,,,,,,,525920,,6.96,Grant et al. (2011),"to late 1980s, the 4 main sites were assessed largely using peak live cumulative dead visual surveys and some mark recapture surveys, particularly in Forfar Creek (1950, 1954, 1960, 1961, 1965, 1973, 1977 and 1978).",,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1988,88071,,,,,,,,,,,,,,,,,,,,,33,,319342,,,59894,,,,,,,379269,,4.31,Grant et al. (2011),"to late 1980s, the 4 main sites were assessed largely using peak live cumulative dead visual surveys and some mark recapture surveys, particularly in Forfar Creek (1950, 1954, 1960, 1961, 1965, 1973, 1977 and 1978).",,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1989,211041,,,,,,,,,,,,,,,,,,,,,420,,1091749,,,45932,,,,,,,1138101,,5.39,Grant et al. (2011),"Gluske enumerated using a fence program 1988-2009, but not 1993. Forfar fence enumerations: 1989-2009 excluding 1993 and 2007; Kynoch: 1991-2006 excluding 1993 and 1997). Data from these fenced sites, in concert with peak live cumulative dead visual surveys, have been used to develop expansion factors for all other streams assessed using peak live cumulative dead visual methods.",,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1990,47065,,,,,,,,,,,,,,,,,,,,,2,,156963,,,9121,,,,,,,166086,,3.53,Grant et al. (2011),"Gluske enumerated using a fence program 1988-2009, but not 1993. Forfar fence enumerations: 1989-2009 excluding 1993 and 2007; Kynoch: 1991-2006 excluding 1993 and 1997). Data from these fenced sites, in concert with peak live cumulative dead visual surveys, have been used to develop expansion factors for all other streams assessed using peak live cumulative dead visual methods.",,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1991,85456,,,,,,,,,,,,,,,,,,,,,514,,129192,,,14581,,,,,,,144287,,1.69,Grant et al. (2011),"Gluske enumerated using a fence program 1988-2009, but not 1993. Forfar fence enumerations: 1989-2009 excluding 1993 and 2007; Kynoch: 1991-2006 excluding 1993 and 1997). Data from these fenced sites, in concert with peak live cumulative dead visual surveys, have been used to develop expansion factors for all other streams assessed using peak live cumulative dead visual methods.",,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1992,36565,,,,,,,,,,,,,,,,,,,,,10,,80797,,,19569,,,,,,,100376,,2.75,Grant et al. (2011),"Gluske enumerated using a fence program 1988-2009, but not 1993. Forfar fence enumerations: 1989-2009 excluding 1993 and 2007; Kynoch: 1991-2006 excluding 1993 and 1997). Data from these fenced sites, in concert with peak live cumulative dead visual surveys, have been used to develop expansion factors for all other streams assessed using peak live cumulative dead visual methods.",,,,4,2,3,3.25,,,,,,,
