parameter,location,species,year,datavalue
survey_quality,Ryan Creek,Lake sockeye,,0
survey_quality,Sakinaw,Lake sockeye,,5
survey_quality,Salter,Lake sockeye,,0
survey_quality,Schoen,Lake sockeye,,0
survey_quality,Scoular/Kilpatrick,Lake sockeye,,0
survey_quality,Seton-Late (de novo),Lake sockeye,,0
survey_quality,Sheneeza Inlet,Lake sockeye,,0
survey_quality,Ship Point Creek,Lake sockeye,,0
survey_quality,Shushartie,Lake sockeye,,0
survey_quality,Shuswap-Early Summer (cyclic),Lake sockeye,,0
survey_quality,Shuswap-Late (cyclic),Lake sockeye,,2
survey_quality,Sicintine,Lake sockeye,,0
survey_quality,Skidegate,Lake sockeye,,5
survey_quality,Slamgeesh,Lake sockeye,,0
survey_quality,Soda Creek,Lake sockeye,,0
survey_quality,South Atnarko Lakes,Lake sockeye,,1
survey_quality,Spawning,Lake sockeye,,0
survey_quality,Spencer Creek,Lake sockeye,,0
survey_quality,Sproat,Lake sockeye,,0
survey_quality,Stannard Creek,Lake sockeye,,0
survey_quality,Stephens,Lake sockeye,,2
survey_quality,Sustut,Lake sockeye,,0
survey_quality,Swan/Club,Lake sockeye,,0
survey_quality,Tahlo/Morrison,Lake sockeye,,0
survey_quality,Takla-Trembleur-Early Stuart (cyclic),Lake sockeye,,3
survey_quality,Takla-Trembleur-Stuart-Summer (cyclic),Lake sockeye,,3
survey_quality,Talamoosa Creek,Lake sockeye,,0
survey_quality,Tankeeah River,Lake sockeye,,1
survey_quality,Taseko-Early Summer,Lake sockeye,,2
survey_quality,Treneman Creek,Lake sockeye,,0
survey_quality,Tsimtack/Moore/Roger,Lake sockeye,,2
survey_quality,Tuno Creek East,Lake sockeye,,0
survey_quality,Tuno Creek West,Lake sockeye,,0
survey_quality,Tyler Creek,Lake sockeye,,0
survey_quality,Tzoonie,Lake sockeye,,0
survey_quality,Vernon,Lake sockeye,,0
survey_quality,Wale Creek,Lake sockeye,,0
survey_quality,Wannock (Owikeno),Lake sockeye,,0
survey_quality,Watt Bay,Lake sockeye,,0
survey_quality,West Creek,Lake sockeye,,0
survey_quality,William-Brink,Lake sockeye,,0
survey_quality,Woss,Lake sockeye,,0
survey_quality,Yaaklele Lagoon,Lake sockeye,,0
survey_quality,Yakoun,Lake sockeye,,2
survey_quality,Yeo,Lake sockeye,,0
survey_quality,East Haida Gwaii (even),Pink (even),,0
survey_quality,Georgia Strait (even),Pink (even),,4
survey_quality,Hecate Lowlands (even),Pink (even),,0
survey_quality,Hecate Strait-Fjords (even),Pink (even),,0
survey_quality,Middle-Upper Skeena (even),Pink (even),,0
survey_quality,Nass-Skeena Estuary (even),Pink (even),,0
survey_quality,North Haida Gwaii (even),Pink (even),,0
survey_quality,Northwest Vancouver Island (even),Pink (even),,0
survey_quality,Southern Fjords (even),Pink (even),,3
survey_quality,West Haida Gwaii (even),Pink (even),,0
survey_quality,West Vancouver Island (even),Pink (even),,0
survey_quality,East Haida Gwaii (odd),Pink (odd),,0
survey_quality,East Howe Sound-Burrard Inlet (odd),Pink (odd),,0
survey_quality,East Vancouver Island-Johnstone Strait (odd),Pink (odd),,3
survey_quality,Fraser River (odd),Pink (odd),,5
survey_quality,Georgia Strait (odd),Pink (odd),,3
survey_quality,Hecate Strait-Fjords (odd),Pink (odd),,1
survey_quality,Hecate Strait-Lowlands (odd),Pink (odd),,1
survey_quality,Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean (odd),Pink (odd),,0
survey_quality,Lower Skeena River (odd),Pink (odd),,1
survey_quality,Middle-Upper Skeena (odd),Pink (odd),,1
survey_quality,Nahwitti (odd),Pink (odd),,5
survey_quality,Nass-Skeena Estuary (odd),Pink (odd),,1
survey_quality,North Haida Gwaii (odd),Pink (odd),,0
survey_quality,Southern Fjords (odd),Pink (odd),,3
survey_quality,West Haida Gwaii (odd),Pink (odd),,0
survey_quality,West Vancouver Island (odd),Pink (odd),,0
survey_quality,East Haida Gwaii (river-type),River sockeye,,0
survey_quality,East Vancouver Island & Georgia Strait (river-type),River sockeye,,0
survey_quality,Harrison River (river-type),River sockeye,,4
survey_quality,North Haida Gwaii (river-type),River sockeye,,0
survey_quality,Northern Coastal Fjords (river-type),River sockeye,,0
survey_quality,Northern Coastal Streams (river-type),River sockeye,,0
survey_quality,NW Vancouver Island (river-type),River sockeye,,0
survey_quality,Rivers-Smith Inlets (river-type),River sockeye,,0
survey_quality,Skeena River-High Interior (river-type),River sockeye,,1
survey_quality,Skeena River (river-type),River sockeye,,0
survey_quality,Southern Fjords (river-type),River sockeye,,0
survey_quality,West Haida Gwaii (river-type),River sockeye,,0
survey_quality,West Vancouver Island (river-type),River sockeye,,0
survey_quality,Widgeon (river-type),River sockeye,,0
