"","stock","species","broodyear","spawners","recruits","r2","r3","r4","r5","r6","r7","r8","r1.1","r1.2","r1.3","r2.2","r2.3","r3.2","r0.2","r0.3","r0.4","r1.4","r2.4","r3.3","r3.4","r2.1","r3.1","r4.1","r4.2","r4.3","r5.2","r5.3","r6.2","r6.3","r5.1","r6.4","r7.2","r0.1","r0.5","r1.5","stock.id"
"2222","Hecate Lowlands-Chum","Chum",1990,167413.0583,208765.3176,NA,50478.15816,139283.2249,18657.09332,346.8412066,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129
"2223","Hecate Lowlands-Chum","Chum",1991,87061.47591,272502.3339,NA,62808.72345,192047.3934,17428.77063,217.4464495,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129
"2224","Hecate Lowlands-Chum","Chum",1992,48539.15577,277419.0747,NA,86602.32868,179403.6141,10926.68409,486.4478129,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129
"2225","Hecate Lowlands-Chum","Chum",1993,72527.14459,217926.9935,NA,80900.71144,112474.176,24444.0026,108.1035001,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129
"2226","Hecate Lowlands-Chum","Chum",1994,71838.30834,307886.4765,NA,50719.38434,251615.1312,5432.200881,119.7600075,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129
"2227","Hecate Lowlands-Chum","Chum",1995,123600.8749,175576.3002,NA,113463.9524,55916.53543,6017.940379,177.8719876,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129
"2228","Hecate Lowlands-Chum","Chum",1996,125002.1621,96352.77001,NA,25215.1414,61945.8639,8938.067375,253.6973393,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129
"2229","Hecate Lowlands-Chum","Chum",1997,104522.9987,132923.3269,NA,27934.02176,92004.28556,12748.2913,236.7282431,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129
"2230","Hecate Lowlands-Chum","Chum",1998,275998.9485,184892.3432,NA,41488.6411,131224.9487,11895.59422,283.1591924,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129
"2231","Hecate Lowlands-Chum","Chum",1999,67194.45321,195999.7796,NA,59174.90439,122447.6838,14228.74942,148.4420925,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129
"2232","Hecate Lowlands-Chum","Chum",2000,54349.04244,209326.7798,NA,55216.86271,146464.0923,7459.215146,186.609731,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129
"2233","Hecate Lowlands-Chum","Chum",2001,88558.91731,152288.6974,NA,66046.88162,76781.67233,9377.138983,83.00449839,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129
"2234","Hecate Lowlands-Chum","Chum",2002,118472.1904,135421.4023,NA,34624.11807,96523.88336,4170.976044,102.4247947,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129
"2235","Hecate Lowlands-Chum","Chum",2003,128378.8241,91791.29467,NA,43526.71976,42934.07679,5146.845935,183.6521859,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129
"2236","Hecate Lowlands-Chum","Chum",2004,144562.7857,81691.9245,NA,19360.79925,52979.22507,9228.522342,123.3778324,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129
"2237","Hecate Lowlands-Chum","Chum",2005,84576.67902,125240.5093,NA,23890.58337,94994.09317,6199.736078,156.0967106,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129
"2238","Hecate Lowlands-Chum","Chum",2006,112006.513,114612.6287,NA,42836.87237,63817.18381,7843.859707,114.7128529,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129
"2239","Hecate Lowlands-Chum","Chum",2007,57780.27044,115414.0951,NA,28777.87941,80741.02355,5764.320858,130.8712394,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129
"2240","Hecate Lowlands-Chum","Chum",2008,74905.56603,102413.3108,NA,36409.55775,59335.22316,6576.279777,92.25015024,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129
"2241","Hecate Lowlands-Chum","Chum",2009,123417.6531,99291.73364,NA,26756.77294,67693.14856,4635.570049,206.2420986,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129
"2242","Hecate Lowlands-Chum","Chum",2010,88512.73695,88676.68404,NA,30525.71658,47716.39021,10363.66545,70.91179956,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129
"2243","Hecate Lowlands-Chum","Chum",2011,114151.1364,131866.5216,NA,21517.34754,106678.7255,3563.317928,107.130655,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129
"2244","Hecate Lowlands-Chum","Chum",2012,74894.38336,90265.52022,NA,48105.96949,36679.12832,5383.315416,97.10699174,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129
"2245","Hecate Lowlands-Chum","Chum",2013,83847.59622,76871.35069,NA,16540.17725,55413.33132,4879.626335,38.2157858,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129
"2246","Hecate Lowlands-Chum","Chum",2014,61667.78516,77156.47158,NA,24988.22529,50228.59148,1920.343236,19.31157282,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129
"2247","Hecate Lowlands-Chum","Chum",2015,92145.426,43447.7441,NA,22650.20582,19767.11521,970.4065342,60.01653643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129
"2248","Mussel-Kynoch-Chum","Chum",1954,164096.5128,352744.0863,NA,45194.11021,303211.8938,4090.59084,247.4913719,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2249","Mussel-Kynoch-Chum","Chum",1955,106054.9685,180031.6556,NA,127331.0615,40854.12876,11731.09103,115.3743418,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2250","Mussel-Kynoch-Chum","Chum",1956,49516.50184,140111.8965,NA,17156.3177,117162.4154,5468.7438,324.4195895,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2251","Mussel-Kynoch-Chum","Chum",1957,71263.206,119420.9805,NA,49201.28472,54618.2134,15377.48854,223.9938842,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2252","Mussel-Kynoch-Chum","Chum",1958,257333.4511,187458.6397,NA,22936.41914,153580.2336,10617.31011,324.6767596,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2253","Mussel-Kynoch-Chum","Chum",1959,41881.34428,186043.9017,NA,64494.61438,106038.7048,15389.67841,120.9041659,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2254","Mussel-Kynoch-Chum","Chum",1960,110958.1753,204186.9709,NA,44529.98418,153701.978,5730.857464,224.1512593,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2255","Mussel-Kynoch-Chum","Chum",1961,43574.87011,132671.7418,NA,64545.73982,57236.03214,10624.76969,265.2001767,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2256","Mussel-Kynoch-Chum","Chum",1962,144467.8587,143139.2367,NA,24035.74818,106113.2062,12570.48838,419.7939787,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2257","Mussel-Kynoch-Chum","Chum",1963,90973.7752,190179.6849,NA,44561.27036,125545.7636,19898.23459,174.4162799,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2258","Mussel-Kynoch-Chum","Chum",1964,137889.1766,260174.9307,NA,52721.79513,198730.4695,8267.331668,455.3344079,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2259","Mussel-Kynoch-Chum","Chum",1965,53604.40317,187799.4161,NA,83455.04297,82568.66692,21582.85093,192.8552631,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2260","Mussel-Kynoch-Chum","Chum",1966,112424.0381,259752.4911,NA,34673.95645,215555.3087,9141.339472,381.8865237,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2261","Mussel-Kynoch-Chum","Chum",1967,157580.1119,200471.7904,NA,90520.48028,91297.68156,18101.42122,552.207312,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2262","Mussel-Kynoch-Chum","Chum",1968,194804.1748,245707.6153,NA,38339.62631,180785.0803,26174.62659,408.2820828,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2263","Mussel-Kynoch-Chum","Chum",1969,80417.80988,356828.5713,NA,75919.04092,261414.9415,19352.57072,142.0181945,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2264","Mussel-Kynoch-Chum","Chum",1970,120561.0487,309869.7108,NA,109778.8136,193280.738,6731.662419,78.49673365,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2265","Mussel-Kynoch-Chum","Chum",1971,81436.85028,152148.3578,NA,81166.47805,67231.41327,3720.745175,29.72128629,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2266","Mussel-Kynoch-Chum","Chum",1972,118310.3758,67105.75392,NA,28233.21706,37160.35371,1408.78897,303.3941718,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2267","Mussel-Kynoch-Chum","Chum",1973,212838.6405,44181.06019,NA,15605.15065,14070.05693,14380.88374,124.9688659,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2268","Mussel-Kynoch-Chum","Chum",1974,162512.8897,155709.1648,NA,5908.591714,143626.8009,5923.524242,250.247913,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2269","Mussel-Kynoch-Chum","Chum",1975,72225.05695,131632.758,NA,60314.76135,59160.2611,11861.75107,295.9845093,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2270","Mussel-Kynoch-Chum","Chum",1976,39581.09723,157589.222,NA,24843.81053,118467.362,14029.66574,248.3837399,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2271","Mussel-Kynoch-Chum","Chum",1977,15114.05586,201739.1011,NA,49749.2851,140119.0667,11773.38927,97.36005632,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2272","Mussel-Kynoch-Chum","Chum",1978,125517.4032,181140.2761,NA,58841.72045,117584.8624,4614.86667,98.82651701,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2273","Mussel-Kynoch-Chum","Chum",1979,51334.56943,100440.9629,NA,49378.68748,46090.25066,4684.376906,287.647879,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2274","Mussel-Kynoch-Chum","Chum",1980,60942.73569,80206.03298,NA,19355.1792,46784.47315,13634.50947,431.8711647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2275","Mussel-Kynoch-Chum","Chum",1981,117225.8507,176500.3988,NA,19646.71158,136172.5059,20470.69321,210.4880488,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2276","Mussel-Kynoch-Chum","Chum",1982,102654.396,271949.089,NA,57184.39835,204447.8094,9977.133515,339.7477788,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2277","Mussel-Kynoch-Chum","Chum",1983,47072.80861,201786.991,NA,85855.98754,99645.04232,16104.04472,181.9164709,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2278","Mussel-Kynoch-Chum","Chum",1984,47776.373,211502.0543,NA,41845.02411,160836.5985,8622.840722,197.5909663,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2279","Mussel-Kynoch-Chum","Chum",1985,123536.2227,163283.191,NA,67541.85843,86119.25733,9365.811801,256.2634686,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2280","Mussel-Kynoch-Chum","Chum",1986,171671.6623,141912.5394,NA,36164.99442,93539.56343,12146.88841,61.09313953,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2281","Mussel-Kynoch-Chum","Chum",1987,80878.92439,163557.7419,NA,39281.08409,121315.126,2895.814814,65.71694452,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2282","Mussel-Kynoch-Chum","Chum",1988,120948.5705,83192.17342,NA,50945.17755,28921.49226,3114.98317,210.520441,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2283","Mussel-Kynoch-Chum","Chum",1989,110953.1556,53568.8377,NA,12145.31614,31110.40153,9978.668902,334.4511285,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2284","Mussel-Kynoch-Chum","Chum",1990,87333.96708,128755.3004,NA,13064.52857,99660.37676,15852.98349,177.4115631,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2285","Mussel-Kynoch-Chum","Chum",1991,130685.8639,208749.3348,NA,41851.46367,158329.1643,8409.308092,159.3987621,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2286","Mussel-Kynoch-Chum","Chum",1992,29697.91695,158530.6077,NA,66488.88436,83986.63399,7555.501325,499.5879875,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2287","Mussel-Kynoch-Chum","Chum",1993,37147.94602,134640.4583,NA,35269.41875,75459.37399,23680.47061,231.1949916,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2288","Mussel-Kynoch-Chum","Chum",1994,98343.77747,279357.343,NA,31688.47391,236504.9533,10958.6426,205.2732287,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2289","Mussel-Kynoch-Chum","Chum",1995,191370.7212,218909.7761,NA,99318.09191,109447.709,9729.951041,414.0241111,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2290","Mussel-Kynoch-Chum","Chum",1996,109278.8871,163104.2113,NA,45961.56432,97176.34647,19624.74287,341.5576653,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2291","Mussel-Kynoch-Chum","Chum",1997,101673.2835,253621.677,NA,40808.31787,195999.0142,16189.83333,624.5116562,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2292","Mussel-Kynoch-Chum","Chum",1998,267972.6008,274032.8954,NA,82307.99328,161693.3987,29601.8525,429.6508562,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2293","Mussel-Kynoch-Chum","Chum",1999,131791.2461,384353.6842,NA,67901.66386,295643.818,20365.45058,442.7517308,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2294","Mussel-Kynoch-Chum","Chum",2000,127259.3135,348731.9628,NA,124152.9172,203396.7153,20986.43204,195.8981821,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2295","Mussel-Kynoch-Chum","Chum",2001,210024.8411,304394.4949,NA,85414.59021,209598.6693,9285.573834,95.66154218,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2296","Mussel-Kynoch-Chum","Chum",2002,159257.6951,185337.9056,NA,88019.04408,92738.19943,4534.357099,46.30501902,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2297","Mussel-Kynoch-Chum","Chum",2003,252608.038,86479.2088,NA,38944.55861,45286.17407,2194.857901,53.6182206,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2298","Mussel-Kynoch-Chum","Chum",2004,177076.4552,43535.95001,NA,19017.51459,21920.796,2541.503657,56.13576714,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2299","Mussel-Kynoch-Chum","Chum",2005,178261.4831,37618.27382,NA,9205.43778,25382.86563,2660.835362,369.1350469,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2300","Mussel-Kynoch-Chum","Chum",2006,121738.8933,54917.24775,NA,10659.30226,26574.67216,17497.00122,186.2721056,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2301","Mussel-Kynoch-Chum","Chum",2007,60725.64306,194938.6008,NA,11159.79051,174748.5312,8829.297807,200.9813254,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2302","Mussel-Kynoch-Chum","Chum",2008,31700.21658,171220.9142,NA,73384.04732,88181.2148,9526.514826,129.1372917,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2303","Mussel-Kynoch-Chum","Chum",2009,33621.79621,138466.8104,NA,37030.8946,95144.55946,6121.107628,170.2486793,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2304","Mussel-Kynoch-Chum","Chum",2010,38733.8131,109266.4268,NA,39955.0875,61133.5939,8069.787397,107.9579713,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2305","Mussel-Kynoch-Chum","Chum",2011,207552.5691,111441.9126,NA,25672.49359,80595.72477,5117.207839,56.48640165,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2306","Mussel-Kynoch-Chum","Chum",2012,108092.1756,87670.8713,NA,33845.43744,51107.3036,2677.455438,40.67481946,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2307","Mussel-Kynoch-Chum","Chum",2013,119398.2838,50177.45284,NA,21462.04469,26740.66254,1927.986442,46.75916579,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2308","Mussel-Kynoch-Chum","Chum",2014,75159.20848,32708.41211,NA,11229.49665,19255.45953,2216.384459,7.071469747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130
"2309","Douglas-Gardner-Chum","Chum",1954,123740.6059,325813.4576,NA,38656.69154,280322.6261,6661.172011,172.9679819,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131
