"stock.id","species","stock","region","sub.region","broodyear","spawners","recruits","use"
"241","Pink","SW-Unimak","AK Peninsula","AK Peninsula",2001,925016,2908340,1
"241","Pink","SW-Unimak","AK Peninsula","AK Peninsula",2002,1654350,3541126,1
"241","Pink","SW-Unimak","AK Peninsula","AK Peninsula",2003,1837100,4012782,1
"241","Pink","SW-Unimak","AK Peninsula","AK Peninsula",2004,2341700,1810183,1
"241","Pink","SW-Unimak","AK Peninsula","AK Peninsula",2005,1894364,1583116,1
"241","Pink","SW-Unimak","AK Peninsula","AK Peninsula",2006,1213885,4755345,1
"241","Pink","SW-Unimak","AK Peninsula","AK Peninsula",2007,874340,3336417,1
"241","Pink","SW-Unimak","AK Peninsula","AK Peninsula",2008,1005450,391239,1
"241","Pink","SW-Unimak","AK Peninsula","AK Peninsula",2009,1397100,1018590,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",1962,4000,21800,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",1963,4400,2900,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",1964,15000,17700,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",1965,900,1000,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",1966,1700,26500,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",1967,700,4400,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",1968,26500,18945,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",1969,4400,8776,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",1970,11100,1232,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",1971,8500,234,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",1972,1200,33306,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",1973,200,609,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",1974,23000,37385,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",1975,600,6400,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",1976,37300,558182,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",1977,6400,12677,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",1978,90400,391929,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",1979,9300,14763,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",1980,94000,56785,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",1981,5700,5218,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",1982,51700,42869,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",1983,3900,3352,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",1984,33000,22785,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",1985,1400,1946,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",1986,12900,58655,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",1987,1100,5095,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",1988,28500,22330,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",1989,1900,4609,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",1990,22200,8919,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",1991,1200,756,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",1993,700,6584,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",1994,94700,219767,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",1995,5200,9936,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",1996,216600,145655,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",1997,4800,15672,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",1998,129500,53769,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",1999,14500,11057,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",2000,35900,15678,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",2001,6900,1504,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",2002,11900,96734,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",2003,800,10686,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",2004,85300,185930,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",2005,8738,152767,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",2006,128915,28441,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",2007,15750,349253,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",2008,11900,21750,1
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",2009,74400,110895,1
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",1958,4e+06,4e+05,1
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",1960,1e+05,1380438,1
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",1962,500014,2406317,1
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",1964,908500,3779490,1
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",1966,1442424,3866266,1
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",1968,2161116,570414,1
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",1970,152580,126489,1
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",1972,58536,945929,1
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",1974,532316,1575868,1
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",1976,836278,13510120,1
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",1978,9161784,4952291,1
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",1980,2749746,2950498,1
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",1982,1611226,5960515,1
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",1984,2833362,339306,1
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",1986,72189,738500,1
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",1988,494610,855557,1
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",1990,801430,378777,1
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",1992,188675,199109,1
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",1994,191772,823993,1
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",1996,821312,139210,1
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",1998,132402,173594,1
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",2000,135285,317895,1
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",2002,317661,582216,1
"244","Pink","Unalakleet","AYK","AYK",1970,1240,86297,1
"244","Pink","Unalakleet","AYK","AYK",1972,54934,244462,1
"244","Pink","Unalakleet","AYK","AYK",1973,26542,34780,1
"244","Pink","Unalakleet","AYK","AYK",1974,143789,52125,1
"244","Pink","Unalakleet","AYK","AYK",1975,17885,34436,1
"244","Pink","Unalakleet","AYK","AYK",1976,10606,171281,1
"244","Pink","Unalakleet","AYK","AYK",1977,4565,66107,1
"244","Pink","Unalakleet","AYK","AYK",1978,21813,350113,1
"244","Pink","Unalakleet","AYK","AYK",1979,9500,129558,1
"244","Pink","Unalakleet","AYK","AYK",1980,127900,331803,1
"244","Pink","Unalakleet","AYK","AYK",1981,575,44986,1
"244","Pink","Unalakleet","AYK","AYK",1982,168902,475805,1
"244","Pink","Unalakleet","AYK","AYK",1983,4980,4416,1
"244","Pink","Unalakleet","AYK","AYK",1984,458387,236487,1
"244","Pink","Unalakleet","AYK","AYK",1985,4360,97,1
"244","Pink","Unalakleet","AYK","AYK",1986,236487,136500,1
"244","Pink","Unalakleet","AYK","AYK",1988,112770,25685,1
"244","Pink","Unalakleet","AYK","AYK",1990,25685,637424,1
"244","Pink","Unalakleet","AYK","AYK",1991,119140,55631,1
"244","Pink","Unalakleet","AYK","AYK",1993,13570,71934,1
"244","Pink","Unalakleet","AYK","AYK",1995,18300,28470,1
"244","Pink","Unalakleet","AYK","AYK",1996,125500,266216,1
"244","Pink","Unalakleet","AYK","AYK",1997,17870,13850,1
"244","Pink","Unalakleet","AYK","AYK",2002,4590,286755,1
"244","Pink","Unalakleet","AYK","AYK",2003,11010,406597,1
"244","Pink","Unalakleet","AYK","AYK",2005,381150,63895,1
"244","Pink","Unalakleet","AYK","AYK",2007,50100,213271,1
"244","Pink","Unalakleet","AYK","AYK",2009,189939,32820,1
"245","Pink","Nome","AYK","AYK",1971,7765,20369,1
"245","Pink","Nome","AYK","AYK",1972,15251,71033,1
"245","Pink","Nome","AYK","AYK",1973,14940,42226,1
"245","Pink","Nome","AYK","AYK",1974,59493,10089,1
"245","Pink","Nome","AYK","AYK",1975,33796,59365,1
"245","Pink","Nome","AYK","AYK",1976,3266,242777,1
"245","Pink","Nome","AYK","AYK",1977,56527,25830,1
"245","Pink","Nome","AYK","AYK",1978,206845,614343,1
"245","Pink","Nome","AYK","AYK",1979,13617,18811,1
"245","Pink","Nome","AYK","AYK",1980,582090,528684,1
"245","Pink","Nome","AYK","AYK",1981,10025,198304,1
"245","Pink","Nome","AYK","AYK",1982,490970,2229337,1
"245","Pink","Nome","AYK","AYK",1983,189910,24887,1
"245","Pink","Nome","AYK","AYK",1984,2212155,69190,1
"245","Pink","Nome","AYK","AYK",1985,22770,3101,1
"245","Pink","Nome","AYK","AYK",1986,60470,21473,1
"245","Pink","Nome","AYK","AYK",1987,1850,58808,1
"245","Pink","Nome","AYK","AYK",1988,19132,34688,1
"245","Pink","Nome","AYK","AYK",1989,57761,36729,1
"245","Pink","Nome","AYK","AYK",1990,32455,311241,1
"245","Pink","Nome","AYK","AYK",1991,36535,262453,1
"245","Pink","Nome","AYK","AYK",1992,303705,561391,1
"245","Pink","Nome","AYK","AYK",1993,261580,268188,1
"245","Pink","Nome","AYK","AYK",1994,554835,118260,1
"245","Pink","Nome","AYK","AYK",1995,267852,36105,1
"245","Pink","Nome","AYK","AYK",1996,114737,508842,1
"245","Pink","Nome","AYK","AYK",1997,35930,179924,1
"245","Pink","Nome","AYK","AYK",1998,504045,32330,1
"245","Pink","Nome","AYK","AYK",1999,179866,6620,1
"245","Pink","Nome","AYK","AYK",2000,29673,92240,1
"245","Pink","Nome","AYK","AYK",2001,6507,11863,1
"245","Pink","Nome","AYK","AYK",2002,89079,1337188,1
"245","Pink","Nome","AYK","AYK",2003,11356,925575,1
"245","Pink","Nome","AYK","AYK",2004,1322141,901629,1
"245","Pink","Nome","AYK","AYK",2005,920500,449528,1
"245","Pink","Nome","AYK","AYK",2006,892300,1618170,1
"245","Pink","Nome","AYK","AYK",2007,448678,537025,1
"245","Pink","Nome","AYK","AYK",2008,1605578,282321,1
"245","Pink","Nome","AYK","AYK",2009,536538,122284,1
"246","Pink","Moses-Norton","AYK","AYK",1963,8134,10245,1
"246","Pink","Moses-Norton","AYK","AYK",1964,10043,42814,1
"246","Pink","Moses-Norton","AYK","AYK",1965,8668,6006,1
"246","Pink","Moses-Norton","AYK","AYK",1966,36629,146115,1
"246","Pink","Moses-Norton","AYK","AYK",1967,3587,90032,1
"246","Pink","Moses-Norton","AYK","AYK",1968,129052,383214,1
"246","Pink","Moses-Norton","AYK","AYK",1969,69471,26194,1
"246","Pink","Moses-Norton","AYK","AYK",1970,364661,149742,1
"246","Pink","Moses-Norton","AYK","AYK",1971,24134,91535,1
"246","Pink","Moses-Norton","AYK","AYK",1972,138495,216978,1
"246","Pink","Moses-Norton","AYK","AYK",1973,79277,118098,1
"246","Pink","Moses-Norton","AYK","AYK",1974,201104,66512,1
"246","Pink","Moses-Norton","AYK","AYK",1975,111181,70687,1
"246","Pink","Moses-Norton","AYK","AYK",1976,51927,144695,1
"246","Pink","Moses-Norton","AYK","AYK",1977,57184,232441,1
"246","Pink","Moses-Norton","AYK","AYK",1978,93325,1121189,1
"246","Pink","Moses-Norton","AYK","AYK",1979,178616,602910,1
"246","Pink","Moses-Norton","AYK","AYK",1980,1111200,710950,1
"246","Pink","Moses-Norton","AYK","AYK",1981,567472,318704,1
"246","Pink","Moses-Norton","AYK","AYK",1982,692181,1317728,1
"246","Pink","Moses-Norton","AYK","AYK",1983,297742,33376,1
"246","Pink","Moses-Norton","AYK","AYK",1984,1288531,529448,1
"246","Pink","Moses-Norton","AYK","AYK",1985,31537,6731,1
"246","Pink","Moses-Norton","AYK","AYK",1986,513613,430553,1
"246","Pink","Moses-Norton","AYK","AYK",1987,6147,27487,1
"246","Pink","Moses-Norton","AYK","AYK",1988,415101,629097,1
"246","Pink","Moses-Norton","AYK","AYK",1989,27487,203064,1
"246","Pink","Moses-Norton","AYK","AYK",1990,628596,922363,1
"246","Pink","Moses-Norton","AYK","AYK",1991,199509,77301,1
"246","Pink","Moses-Norton","AYK","AYK",1992,916211,245803,1
"246","Pink","Moses-Norton","AYK","AYK",1993,75285,48351,1
"246","Pink","Moses-Norton","AYK","AYK",1994,230409,1342124,1
"246","Pink","Moses-Norton","AYK","AYK",1995,39829,47405,1
"246","Pink","Moses-Norton","AYK","AYK",1996,1260144,1076132,1
"246","Pink","Moses-Norton","AYK","AYK",1997,44296,7905,1
"246","Pink","Moses-Norton","AYK","AYK",1998,921563,804780,1
"246","Pink","Moses-Norton","AYK","AYK",1999,4398,15016,1
"246","Pink","Moses-Norton","AYK","AYK",2000,750173,312394,1
"246","Pink","Moses-Norton","AYK","AYK",2001,8423,40107,1
"246","Pink","Moses-Norton","AYK","AYK",2002,298000,968326,1
"246","Pink","Moses-Norton","AYK","AYK",2003,33399,774122,1
"246","Pink","Moses-Norton","AYK","AYK",2004,960468,139925,1
"246","Pink","Moses-Norton","AYK","AYK",2005,770401,139965,1
"246","Pink","Moses-Norton","AYK","AYK",2006,134709,172136,1
"246","Pink","Moses-Norton","AYK","AYK",2007,136575,250217,1
"246","Pink","Moses-Norton","AYK","AYK",2008,144224,59312,1
"246","Pink","Moses-Norton","AYK","AYK",2009,245594,28123,1
"208","Pink","Fraser","Fraser River","BC South",1962,NA,NA,NA
"208","Pink","Fraser","Fraser River","BC South",1964,NA,NA,NA
"208","Pink","Fraser","Fraser River","BC South",1966,NA,NA,NA
"208","Pink","Fraser","Fraser River","BC South",1968,NA,NA,NA
"208","Pink","Fraser","Fraser River","BC South",1970,NA,NA,NA
"208","Pink","Fraser","Fraser River","BC South",1972,NA,NA,NA
"208","Pink","Fraser","Fraser River","BC South",1974,NA,NA,NA
"208","Pink","Fraser","Fraser River","BC South",1976,NA,NA,NA
"208","Pink","Fraser","Fraser River","BC South",1978,NA,NA,NA
"208","Pink","Fraser","Fraser River","BC South",1980,NA,NA,NA
"208","Pink","Fraser","Fraser River","BC South",1982,NA,NA,NA
"208","Pink","Fraser","Fraser River","BC South",1984,NA,NA,NA
"208","Pink","Fraser","Fraser River","BC South",1986,NA,NA,NA
"208","Pink","Fraser","Fraser River","BC South",1988,NA,NA,NA
"208","Pink","Fraser","Fraser River","BC South",1990,NA,NA,NA
"208","Pink","Fraser","Fraser River","BC South",1992,NA,NA,NA
"208","Pink","Fraser","Fraser River","BC South",1994,NA,NA,NA
"208","Pink","Fraser","Fraser River","BC South",1996,NA,NA,NA
"208","Pink","Fraser","Fraser River","BC South",1998,NA,NA,NA
"208","Pink","Fraser","Fraser River","BC South",2000,NA,NA,NA
"221","Pink","S SEAK","SEAK","SEAK",2009,18004420,NA,NA
"221","Pink","S SEAK","SEAK","SEAK",2010,14856928,NA,NA
"222","Pink","N SEAK Outside","SEAK","SEAK",2009,4542700,NA,NA
"222","Pink","N SEAK Outside","SEAK","SEAK",2010,5023750,NA,NA
"223","Pink","N SEAK Inside","SEAK","SEAK",2009,9129773,NA,NA
"223","Pink","N SEAK Inside","SEAK","SEAK",2010,8024083,NA,NA
"224","Pink","Situk","Yakutat","Yakutat",1961,90000,NA,NA
"224","Pink","Situk","Yakutat","Yakutat",1963,NA,NA,NA
"224","Pink","Situk","Yakutat","Yakutat",1966,15000,NA,NA
"224","Pink","Situk","Yakutat","Yakutat",1968,NA,NA,NA
"224","Pink","Situk","Yakutat","Yakutat",1970,NA,31376,NA
"224","Pink","Situk","Yakutat","Yakutat",1991,NA,NA,NA
"224","Pink","Situk","Yakutat","Yakutat",1992,9000,NA,NA
"224","Pink","Situk","Yakutat","Yakutat",1993,NA,NA,NA
"224","Pink","Situk","Yakutat","Yakutat",1994,156735,NA,NA
"225","Pink","Humpy","Yakutat","Yakutat",1963,NA,NA,NA
"225","Pink","Humpy","Yakutat","Yakutat",1964,NA,NA,NA
"225","Pink","Humpy","Yakutat","Yakutat",1965,NA,NA,NA
"225","Pink","Humpy","Yakutat","Yakutat",1966,NA,NA,NA
"225","Pink","Humpy","Yakutat","Yakutat",1967,NA,NA,NA
"225","Pink","Humpy","Yakutat","Yakutat",1968,NA,NA,NA
"225","Pink","Humpy","Yakutat","Yakutat",1969,NA,NA,NA
"225","Pink","Humpy","Yakutat","Yakutat",1970,NA,NA,NA
"225","Pink","Humpy","Yakutat","Yakutat",1971,NA,NA,NA
"225","Pink","Humpy","Yakutat","Yakutat",1993,NA,NA,NA
"225","Pink","Humpy","Yakutat","Yakutat",1994,33000,NA,NA
"226","Pink","PWS","PWS","PWS",2010,5495729,NA,NA
"226","Pink","PWS","PWS","PWS",2011,11259802,NA,NA
"227","Pink","S CIn","Cook Inlet","Cook Inlet",2010,96572,NA,NA
"227","Pink","S CIn","Cook Inlet","Cook Inlet",2011,47901,NA,NA
"228","Pink","Outer CIn","Cook Inlet","Cook Inlet",2010,204478,NA,NA
"228","Pink","Outer CIn","Cook Inlet","Cook Inlet",2011,73487,NA,NA
"229","Pink","Kamishak","Cook Inlet","Cook Inlet",2010,49955,NA,NA
"229","Pink","Kamishak","Cook Inlet","Cook Inlet",2011,9120,NA,NA
"230","Pink","Afognak","Kodiak","Kodiak",2010,647344,NA,NA
"230","Pink","Afognak","Kodiak","Kodiak",2011,255188,NA,NA
"231","Pink","W Kod","Kodiak","Kodiak",2010,4756392,NA,NA
"231","Pink","W Kod","Kodiak","Kodiak",2011,1177436,NA,NA
"232","Pink","Alitak","Kodiak","Kodiak",2010,646758,NA,NA
"232","Pink","Alitak","Kodiak","Kodiak",2011,1064644,NA,NA
"233","Pink","E Kod","Kodiak","Kodiak",2010,699862,NA,NA
"233","Pink","E Kod","Kodiak","Kodiak",2011,2516148,NA,NA
"234","Pink","Mainland Kod","Kodiak","Kodiak",2010,513300,NA,NA
"234","Pink","Mainland Kod","Kodiak","Kodiak",2011,547000,NA,NA
"235","Pink","Chignik Bay","Chignik","Chignik",1983,1000,NA,NA
"235","Pink","Chignik Bay","Chignik","Chignik",1984,123200,NA,NA
"235","Pink","Chignik Bay","Chignik","Chignik",1985,NA,NA,NA
"235","Pink","Chignik Bay","Chignik","Chignik",1986,NA,142194,NA
"235","Pink","Chignik Bay","Chignik","Chignik",1987,NA,41191,NA
"235","Pink","Chignik Bay","Chignik","Chignik",2010,8020,NA,NA
"235","Pink","Chignik Bay","Chignik","Chignik",2011,32348,NA,NA
"236","Pink","Central Chig","Chignik","Chignik",1960,28000,NA,NA
"236","Pink","Central Chig","Chignik","Chignik",1961,4650,NA,NA
"236","Pink","Central Chig","Chignik","Chignik",2010,52650,NA,NA
"236","Pink","Central Chig","Chignik","Chignik",2011,223500,NA,NA
"237","Pink","E Chig","Chignik","Chignik",1960,130000,NA,NA
"237","Pink","E Chig","Chignik","Chignik",1961,9500,NA,NA
"237","Pink","E Chig","Chignik","Chignik",2010,228500,NA,NA
"237","Pink","E Chig","Chignik","Chignik",2011,504000,NA,NA
"238","Pink","W Chig","Chignik","Chignik",1960,48600,NA,NA
"238","Pink","W Chig","Chignik","Chignik",1961,60100,NA,NA
"238","Pink","W Chig","Chignik","Chignik",2010,22000,NA,NA
"238","Pink","W Chig","Chignik","Chignik",2011,86650,NA,NA
"239","Pink","Perryville","Chignik","Chignik",1960,123800,NA,NA
"239","Pink","Perryville","Chignik","Chignik",1961,34750,NA,NA
"239","Pink","Perryville","Chignik","Chignik",2010,19400,NA,NA
"239","Pink","Perryville","Chignik","Chignik",2011,139750,NA,NA
"240","Pink","SE-SC AKPen","AK Peninsula","AK Peninsula",2010,396962,NA,NA
"240","Pink","SE-SC AKPen","AK Peninsula","AK Peninsula",2011,1709900,NA,NA
"241","Pink","SW-Unimak","AK Peninsula","AK Peninsula",2010,345950,NA,NA
"241","Pink","SW-Unimak","AK Peninsula","AK Peninsula",2011,785050,NA,NA
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",1992,603,282836,NA
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",2010,15300,NA,NA
"242","Pink","NW AKPen","AK Peninsula","AK Peninsula",2011,2400,NA,NA
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",1959,NA,NA,NA
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",1961,NA,NA,NA
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",1963,NA,NA,NA
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",1965,NA,NA,NA
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",1967,NA,NA,NA
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",1969,NA,NA,NA
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",1971,NA,NA,NA
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",1973,NA,NA,NA
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",1975,NA,NA,NA
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",1977,NA,NA,NA
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",1979,NA,NA,NA
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",1981,NA,NA,NA
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",1983,NA,NA,NA
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",1985,NA,NA,NA
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",1987,NA,NA,NA
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",1989,NA,NA,NA
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",1991,NA,NA,NA
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",1993,NA,NA,NA
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",1995,NA,NA,NA
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",1997,NA,NA,NA
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",1999,NA,NA,NA
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",2001,NA,NA,NA
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",2003,NA,NA,NA
"243","Pink","Nushagak","Bristol Bay","Bristol Bay",2004,556066,NA,NA
"244","Pink","Unalakleet","AYK","AYK",1971,NA,NA,NA
"244","Pink","Unalakleet","AYK","AYK",1987,0,NA,NA
"244","Pink","Unalakleet","AYK","AYK",1989,NA,NA,NA
"244","Pink","Unalakleet","AYK","AYK",1992,631140,NA,NA
"244","Pink","Unalakleet","AYK","AYK",1994,NA,NA,NA
"244","Pink","Unalakleet","AYK","AYK",1998,153150,NA,NA
"244","Pink","Unalakleet","AYK","AYK",1999,3790,NA,NA
"244","Pink","Unalakleet","AYK","AYK",2000,NA,NA,NA
"244","Pink","Unalakleet","AYK","AYK",2001,NA,NA,NA
"244","Pink","Unalakleet","AYK","AYK",2004,264000,NA,NA
"244","Pink","Unalakleet","AYK","AYK",2006,NA,NA,NA
"244","Pink","Unalakleet","AYK","AYK",2008,NA,NA,NA
"244","Pink","Unalakleet","AYK","AYK",2010,227,NA,NA
"244","Pink","Unalakleet","AYK","AYK",2011,20920,NA,NA
"245","Pink","Nome","AYK","AYK",2010,276040,NA,NA
"245","Pink","Nome","AYK","AYK",2011,120895,NA,NA
"246","Pink","Moses-Norton","AYK","AYK",2010,34112,NA,NA
"246","Pink","Moses-Norton","AYK","AYK",2011,25470,NA,NA
"253","Pink","Hecate Strait-Fjords (even)","WC","BC Central",1954,719646.5623,3825449.781,1
"253","Pink","Hecate Strait-Fjords (even)","WC","BC Central",1956,1827670.356,3283416.786,1
"253","Pink","Hecate Strait-Fjords (even)","WC","BC Central",1958,961989.1373,9013460.608,1
"253","Pink","Hecate Strait-Fjords (even)","WC","BC Central",1960,3255508.441,32855873.49,1
"253","Pink","Hecate Strait-Fjords (even)","WC","BC Central",1962,10716161.57,9702463.28,1
"253","Pink","Hecate Strait-Fjords (even)","WC","BC Central",1964,3180324.76,9539213.612,1
"253","Pink","Hecate Strait-Fjords (even)","WC","BC Central",1966,3259006.135,18335305.74,1
"253","Pink","Hecate Strait-Fjords (even)","WC","BC Central",1968,5029543.925,6081340.951,1
"253","Pink","Hecate Strait-Fjords (even)","WC","BC Central",1970,2035198.097,11684463.41,1
"253","Pink","Hecate Strait-Fjords (even)","WC","BC Central",1972,4109697.542,8041627.133,1
"253","Pink","Hecate Strait-Fjords (even)","WC","BC Central",1974,3003212.337,6932165.24,1
"253","Pink","Hecate Strait-Fjords (even)","WC","BC Central",1976,3395333.337,10217630.69,1
"253","Pink","Hecate Strait-Fjords (even)","WC","BC Central",1978,4842455.505,6155317.874,1
"253","Pink","Hecate Strait-Fjords (even)","WC","BC Central",1980,3592314.524,1434578.459,1
"253","Pink","Hecate Strait-Fjords (even)","WC","BC Central",1982,1079425.929,3916650.131,1
"253","Pink","Hecate Strait-Fjords (even)","WC","BC Central",1984,2721936.035,17097241.09,1
"253","Pink","Hecate Strait-Fjords (even)","WC","BC Central",1986,8735211.085,17251899.78,1
"253","Pink","Hecate Strait-Fjords (even)","WC","BC Central",1988,7203353.995,10876290.68,1
"253","Pink","Hecate Strait-Fjords (even)","WC","BC Central",1990,5431473.331,14144345.91,1
"253","Pink","Hecate Strait-Fjords (even)","WC","BC Central",1992,7867158.334,1862119.606,1
"253","Pink","Hecate Strait-Fjords (even)","WC","BC Central",1994,1253867.911,5667216.457,1
"253","Pink","Hecate Strait-Fjords (even)","WC","BC Central",1996,5169370.699,2964731.108,1
"253","Pink","Hecate Strait-Fjords (even)","WC","BC Central",1998,2545947.743,6226675.394,1
"253","Pink","Hecate Strait-Fjords (even)","WC","BC Central",2000,5756327.048,6843433.211,1
"253","Pink","Hecate Strait-Fjords (even)","WC","BC Central",2002,5848438.295,2906514.928,1
"253","Pink","Hecate Strait-Fjords (even)","WC","BC Central",2004,2542877.734,853749.1759,1
"253","Pink","Hecate Strait-Fjords (even)","WC","BC Central",2006,815178.0066,924240.7958,1
"253","Pink","Hecate Strait-Fjords (even)","WC","BC Central",2008,921529.2515,839848.1656,1
"253","Pink","Hecate Strait-Fjords (even)","WC","BC Central",2010,829662.9745,3502607.233,1
"253","Pink","Hecate Strait-Fjords (even)","WC","BC Central",2012,3435341.998,4307991.881,1
"253","Pink","Hecate Strait-Fjords (even)","WC","BC Central",2014,3636576.854,8531691.815,1
"253","Pink","Hecate Strait-Fjords (even)","WC","BC Central",2016,5911811.768,748632.7934,1
"253","Pink","Hecate Strait-Fjords (even)","WC","BC Central",2018,726092.6865,14208909.05,1
"254","Pink","Nass-Skeena Estuary (even)","SEAK","BC North",1954,843146.4085,2730879.86,1
"254","Pink","Nass-Skeena Estuary (even)","SEAK","BC North",1956,493389.4356,2959868.364,1
"254","Pink","Nass-Skeena Estuary (even)","SEAK","BC North",1958,530174.4041,601963.5699,1
"254","Pink","Nass-Skeena Estuary (even)","SEAK","BC North",1960,380813.6975,3009388.502,1
"254","Pink","Nass-Skeena Estuary (even)","SEAK","BC North",1962,1892596.519,5127530.661,1
"254","Pink","Nass-Skeena Estuary (even)","SEAK","BC North",1964,3132560.747,3167630.868,1
"254","Pink","Nass-Skeena Estuary (even)","SEAK","BC North",1966,1577170.096,10600510.45,1
"254","Pink","Nass-Skeena Estuary (even)","SEAK","BC North",1968,2807509.029,4108034.41,1
