"","stock.id","species","stock.name","lat","lon","ocean.basin","state","begin","end","n.years","max.spawners","max.recruits","source","url","comments"
"221",179,"Pink-Odd","N SEAK Inside-Pink-Odd","57.57528","134.7503","WC","AK",1961,2007,24,25094123,61411893,"Steve Heinl, Alaska Department of Fish and Game (ADFG), Ketchikan, AK; Piston, A. W. and S. C. Heinl. 2011. Pink salmon stock status and escapement goals in Southeast Alaska. Alaska Department of Fish and Game, Special Publication No. 11-18",NA,"District 113"
"193",180,"Pink-Even","Situk-Pink-Even","59.43353","139.5467","WC","AK",1962,1990,12,525000,553506,"Steve Heinl, Alaska Department of Fish and Game (ADFG), Ketchikan, AK; Marisa Litz, WDFW, April 2023",NA,""
"222",181,"Pink-Odd","Situk-Pink-Odd","59.43353","139.5467","WC","AK",1965,1989,13,450000,482701,"Steve Heinl, Alaska Department of Fish and Game (ADFG), Ketchikan, AK; Marisa Litz, WDFW, April 2023",NA,""
"194",182,"Pink-Even","Humpy-Pink-Even","59.6444","139.5844","WC","AK",1962,1992,12,69000,126575,"Steve Heinl, Alaska Department of Fish and Game (ADFG), Ketchikan, AK; Marisa Litz, WDFW, April 2023",NA,""
"223",183,"Pink-Odd","Humpy-Pink-Odd","59.6444","139.5844","WC","AK",1973,1991,10,225000,304130,"Steve Heinl, Alaska Department of Fish and Game (ADFG), Ketchikan, AK; Marisa Litz, WDFW, April 2023",NA,""
"195",184,"Pink-Even","PWS-Pink-Even","60.5","147","GOA","AK",1960,2008,25,10234627,27866302,"Steve Moffitt, Alaska Department of Fish and Game (ADFG), Cordova, AK",NA,""
"224",185,"Pink-Odd","PWS-Pink-Odd","60.5","147","GOA","AK",1961,2009,25,13578314,25874686,"Steve Moffitt, Alaska Department of Fish and Game (ADFG), Cordova, AK",NA,""
"196",186,"Pink-Even","S CIn-Pink-Even","59.52528","151.48","GOA","AK",1976,2008,17,144354,260200,"Ted Otis, Alaska Department of Fish and Game (ADFG), Homer, AK",NA,"Sum of Humpy Creek, Seldovia Bay"
"225",187,"Pink-Odd","S CIn-Pink-Odd","59.52528","151.48","GOA","AK",1977,2009,17,243700,661500,"Ted Otis, Alaska Department of Fish and Game (ADFG), Homer, AK",NA,"Sum of Humpy Creek, Seldovia Bay"
"197",188,"Pink-Even","Outer CIn-Pink-Even","59.38389","150.7528","GOA","AK",1976,2008,17,469090,1529905,"Ted Otis, Alaska Department of Fish and Game (ADFG), Homer, AK",NA,"Sum of Port Chatham, Port Dick, Rocky River, Windy Creek, South Nuka"
"226",189,"Pink-Odd","Outer CIn-Pink-Odd","59.38389","150.7528","GOA","AK",1977,2009,17,789129,2223900,"Ted Otis, Alaska Department of Fish and Game (ADFG), Homer, AK",NA,"Sum of Port Chatham, Port Dick, Rocky River, Windy Creek, South Nuka"
"198",190,"Pink-Even","Kamishak-Pink-Even","59.27","154.1175","GOA","AK",1976,2008,17,1719239,2162998,"Ted Otis, Alaska Department of Fish and Game (ADFG), Homer, AK",NA,"Sum of Bruin River, Sunday Creek, Brown's Peak Creek"
"227",191,"Pink-Odd","Kamishak-Pink-Odd","59.27","154.1175","GOA","AK",1977,2009,17,1240152,1371879,"Ted Otis, Alaska Department of Fish and Game (ADFG), Homer, AK",NA,"Sum of Bruin River, Sunday Creek, Brown's Peak Creek"
"199",192,"Pink-Even","Afognak-Pink-Even","58.26222","152.5883","GOA","AK",1978,2008,16,1521470,3730000,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,""
"228",193,"Pink-Odd","Afognak-Pink-Odd","58.26222","152.5883","GOA","AK",1979,2009,16,1886046,4921462,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,""
"1100",194,"Pink-Even","W Kod-Pink-Even","57.11389","154.4947","GOA","AK",1978,2008,16,9880208,23621882,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,""
"229",195,"Pink-Odd","W Kod-Pink-Odd","57.11389","154.4947","GOA","AK",1979,2009,16,8598000,23571000,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,""
"1101",196,"Pink-Even","Alitak-Pink-Even","56.88528","154.1217","GOA","AK",1978,2008,16,3922000,5e+06,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,""
"230",197,"Pink-Odd","Alitak-Pink-Odd","56.88528","154.1217","GOA","AK",1979,2009,16,7592000,14652000,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,""
"1102",198,"Pink-Even","E Kod-Pink-Even","57.089858","153.187928","GOA","AK",1978,2008,16,3717970,7197847,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,""
"231",199,"Pink-Odd","E Kod-Pink-Odd","57.089858","153.187928","GOA","AK",1979,2009,16,5426000,13951000,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,""
"1103",200,"Pink-Even","Mainland Kod-Pink-Even","58.03333","154.6644","GOA","AK",1978,2008,16,1804000,3550000,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,""
"232",201,"Pink-Odd","Mainland Kod-Pink-Odd","58.03333","154.6644","GOA","AK",1979,2009,16,7954000,7954000,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,""
"1104",202,"Pink-Even","Chignik Bay-Pink-Even","56.38528","158.2261","GOA","AK",1962,2008,22,81400,311600,"Charles Russell, Alaska Department of Fish and Game (ADFG), Kodiak, AK; Owen, D. and D. Sarafin. 1999. Chignik Management Area Annual Finfish Management Report, 1996. Technical report, Regional Information Report No. 4K99-33, Alaska Department of Fish and Game ",NA,""
"233",203,"Pink-Odd","Chignik Bay-Pink-Odd","56.38528","158.2261","GOA","AK",1963,2009,21,180500,313600,"Charles Russell, Alaska Department of Fish and Game (ADFG), Kodiak, AK; Owen, D. and D. Sarafin. 1999. Chignik Management Area Annual Finfish Management Report, 1996. Technical report, Regional Information Report No. 4K99-33, Alaska Department of Fish and Game ",NA,""
"1105",204,"Pink-Even","Central Chig-Pink-Even","56.59639","157.9933","GOA","AK",1962,2008,24,257000,534770,"Charles Russell, Alaska Department of Fish and Game (ADFG), Kodiak, AK; Owen, D. and D. Sarafin. 1999. Chignik Management Area Annual Finfish Management Report, 1996. Technical report, Regional Information Report No. 4K99-33, Alaska Department of Fish and Game ",NA,""
"234",205,"Pink-Odd","Central Chig-Pink-Odd","56.59639","157.9933","GOA","AK",1963,2009,24,715500,1198175,"Charles Russell, Alaska Department of Fish and Game (ADFG), Kodiak, AK; Owen, D. and D. Sarafin. 1999. Chignik Management Area Annual Finfish Management Report, 1996. Technical report, Regional Information Report No. 4K99-33, Alaska Department of Fish and Game ",NA,""
"1106",206,"Pink-Even","E Chig-Pink-Even","56.98528","156.5806","GOA","AK",1962,2008,24,1318100,2011766,"Charles Russell, Alaska Department of Fish and Game (ADFG), Kodiak, AK; Owen, D. and D. Sarafin. 1999. Chignik Management Area Annual Finfish Management Report, 1996. Technical report, Regional Information Report No. 4K99-33, Alaska Department of Fish and Game ",NA,""
"235",207,"Pink-Odd","E Chig-Pink-Odd","56.98528","156.5806","GOA","AK",1963,2009,24,1470200,1567638,"Charles Russell, Alaska Department of Fish and Game (ADFG), Kodiak, AK; Owen, D. and D. Sarafin. 1999. Chignik Management Area Annual Finfish Management Report, 1996. Technical report, Regional Information Report No. 4K99-33, Alaska Department of Fish and Game ",NA,""
"1107",208,"Pink-Even","W Chig-Pink-Even","56.06667","158.6756","GOA","AK",1962,2008,24,333400,1373782,"Charles Russell, Alaska Department of Fish and Game (ADFG), Kodiak, AK; Owen, D. and D. Sarafin. 1999. Chignik Management Area Annual Finfish Management Report, 1996. Technical report, Regional Information Report No. 4K99-33, Alaska Department of Fish and Game ",NA,""
"236",209,"Pink-Odd","W Chig-Pink-Odd","56.06667","158.6756","GOA","AK",1963,2009,24,554700,1346418,"Charles Russell, Alaska Department of Fish and Game (ADFG), Kodiak, AK; Owen, D. and D. Sarafin. 1999. Chignik Management Area Annual Finfish Management Report, 1996. Technical report, Regional Information Report No. 4K99-33, Alaska Department of Fish and Game ",NA,""
"1108",210,"Pink-Even","Perryville-Pink-Even","55.85417","159.3314","GOA","AK",1962,2008,24,395700,592547,"Charles Russell, Alaska Department of Fish and Game (ADFG), Kodiak, AK; Owen, D. and D. Sarafin. 1999. Chignik Management Area Annual Finfish Management Report, 1996. Technical report, Regional Information Report No. 4K99-33, Alaska Department of Fish and Game ",NA,""
"237",211,"Pink-Odd","Perryville-Pink-Odd","55.85417","159.3314","GOA","AK",1963,2009,24,582100,1480800,"Charles Russell, Alaska Department of Fish and Game (ADFG), Kodiak, AK; Owen, D. and D. Sarafin. 1999. Chignik Management Area Annual Finfish Management Report, 1996. Technical report, Regional Information Report No. 4K99-33, Alaska Department of Fish and Game ",NA,""
"1109",212,"Pink-Even","SE-SC AKPen-Pink-Even","55.5","161","BS","AK",1962,2008,24,5969710,11076199,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,"Sum of Southeastern and Southcentral Districts"
"238",213,"Pink-Odd","SE-SC AKPen-Pink-Odd","55.5","161","BS","AK",1963,2009,24,4404450,15767364,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,"Sum of Southeastern and Southcentral Districts"
"1110",214,"Pink-Even","SW-Unimak-Pink-Even","54.5","163.5","BS","AK",1962,2008,24,2341700,5961135,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,"Sum of Southwestern and Unimak Districts"
"239",215,"Pink-Odd","SW-Unimak-Pink-Odd","54.5","163.5","BS","AK",1963,2009,24,2001850,6762894,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,"Sum of Southwestern and Unimak Districts"
"1111",216,"Pink-Even","NW AKPen-Pink-Even","54.982","163.37","BS","AK",1962,2008,23,216600,558182,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,""
"240",217,"Pink-Odd","NW AKPen-Pink-Odd","54.982","163.37","BS","AK",1963,2009,24,74400,349253,"Matt Foster, Alaska Department of Fish and Game (ADFG), Kodiak, AK",NA,""
"1112",218,"Pink-Even","Nushagak-Pink-Even","58.62222","158.5911","BS","AK",1958,2002,23,9161784,13510120,NA,NA,""
"1113",219,"Pink-Even","Unalakleet-Pink-Even","63.86944","160.7878","BS","AK",1970,2002,13,458387,637424,"Jenefer Bell, Alaska Department of Fish and Game (ADFG), Nome, AK; Menard, J., J. Soong, and S. Kent. 2011. 2009 Annual Management Report Norton Sound, Port Clarence, and Kotzebue. Technical report, Fishery Management Report No. 11-46, Alaska Department of Fish and Game",NA,""
"241",220,"Pink-Odd","Unalakleet-Pink-Odd","63.86944","160.7878","BS","AK",1973,2009,15,381150,406597,"Jenefer Bell, Alaska Department of Fish and Game (ADFG), Nome, AK; Menard, J., J. Soong, and S. Kent. 2011. 2009 Annual Management Report Norton Sound, Port Clarence, and Kotzebue. Technical report, Fishery Management Report No. 11-46, Alaska Department of Fish and Game",NA,""
"1114",221,"Pink-Even","Nome-Pink-Even","64.4828","165.305","BS","AK",1972,2008,19,2212155,2229337,"Jenefer Bell, Alaska Department of Fish and Game (ADFG), Nome, AK; Menard, J., J. Soong, and S. Kent. 2011. 2009 Annual Management Report Norton Sound, Port Clarence, and Kotzebue. Technical report, Fishery Management Report No. 11-46, Alaska Department of Fish and Game",NA,""
"242",222,"Pink-Odd","Nome-Pink-Odd","64.4828","165.305","BS","AK",1971,2009,20,920500,925575,"Jenefer Bell, Alaska Department of Fish and Game (ADFG), Nome, AK; Menard, J., J. Soong, and S. Kent. 2011. 2009 Annual Management Report Norton Sound, Port Clarence, and Kotzebue. Technical report, Fishery Management Report No. 11-46, Alaska Department of Fish and Game",NA,""
"1115",223,"Pink-Even","Moses-Norton-Pink-Even","52.45","129.1","BS","AK",1964,2008,23,1288531,1342124,"Jenefer Bell, Alaska Department of Fish and Game (ADFG), Nome, AK; Menard, J., J. Soong, and S. Kent. 2011. 2009 Annual Management Report Norton Sound, Port Clarence, and Kotzebue. Technical report, Fishery Management Report No. 11-46, Alaska Department of Fish and Game",NA,"Sum of Moses Point and Norton Bay Subdistricts"
"243",224,"Pink-Odd","Moses-Norton-Pink-Odd","52.45","129.1","BS","AK",1963,2009,24,770401,774122,"Jenefer Bell, Alaska Department of Fish and Game (ADFG), Nome, AK; Menard, J., J. Soong, and S. Kent. 2011. 2009 Annual Management Report Norton Sound, Port Clarence, and Kotzebue. Technical report, Fishery Management Report No. 11-46, Alaska Department of Fish and Game",NA,"Sum of Moses Point and Norton Bay Subdistricts"
"1116",225,"Pink-Even","East Haida Gwaii-Pink-Even","52.45","129.1","WC","BC",1954,2018,33,1479993.322,2436253.378,NA,NA,""
"244",226,"Pink-Odd","East Haida Gwaii-Pink-Odd","52.45","129.1","WC","BC",1955,2019,33,284211.8842,289976.9161,NA,NA,""
"1117",227,"Pink-Even","West Haida Gwaii-Pink-Even","52.45","129.1","WC","BC",1954,2018,33,665685.0031,1204238.259,NA,NA,""
"1118",228,"Pink-Even","Hecate Lowlands-Pink-Even","52.45","129.1","WC","BC",1954,2018,33,1397904.068,4919482.592,NA,NA,""
"1119",229,"Pink-Even","Hecate Strait-Fjords (even)-Pink-Even","52.45","129.1","WC","BC",1954,2018,33,10716161.57,32855873.49,NA,NA,""
"1120",230,"Pink-Even","Nass-Skeena Estuary (even)-Pink-Even","52.45","129.1","WC","BC",1954,2018,33,3624384.153,18782678.19,NA,NA,""
"1121",231,"Pink-Even","Middle-Upper Skeena (even)-Pink-Even","52.45","129.1","WC","BC",1954,2018,33,1593104.759,2834631.42,NA,NA,""
"1122",232,"Pink-Even","North Haida Gwaii-Pink-Even","52.45","129.1","WC","BC",1954,2018,32,4417163.744,4925890.744,NA,NA,""
"1123",233,"Pink-Odd","Hecate Strait-Lowlands-Pink-Odd","52.45","129.1","WC","BC",1955,2019,33,1948209.547,2296726.5,NA,NA,""
"1124",234,"Pink-Odd","Hecate Strait-Fjords (odd)-Pink-Odd","52.45","129.1","WC","BC",1955,2019,33,6315996.61,8376430.179,NA,NA,""
"1125",235,"Pink-Odd","Nass-Skeena Estuary (odd)-Pink-Odd","52.45","129.1","WC","BC",1955,2019,33,847286.4997,4070629.561,NA,NA,""
"1126",236,"Pink-Odd","Middle-Upper Skeena (odd)-Pink-Odd","52.45","129.1","WC","BC",1955,2019,33,3668050.01,4455502.931,NA,NA,""
"1127",237,"Pink-Odd","Homathko-Klinaklini-Smith-Rivers-Bella Coola-Dean-Pink-Odd","52.45","129.1","WC","BC",1955,2019,32,5381235.79,5470373.489,NA,NA,""
"1128",238,"Pink-Even","Georgia Strait (even)-Pink-Even","52.45","129.1","WC","BC",1954,2014,31,2089904,2330604,NA,NA,""
"1129",239,"Pink-Even","Southern Fjords (even)-Pink-Even","50.88","126.61","WC","BC",1954,2014,31,5365526,5905014,NA,NA,""
"1130",240,"Pink-Odd","Georgia Strait (odd)-Pink-Odd","52.45","129.1","WC","BC",1957,2013,29,3485946,4429012,NA,NA,""
"1131",241,"Chinook","Ayakulik-Chinook","57.1978276","-154.53849","GOA","AK",1977,2009,33,24425,31883,"Fishery Manuscript Series No. 16-09: Review of Salmon Escapement Goals in the Kodiak
Management Area, 2016 ","http://www.adfg.alaska.gov/static/regulations/regprocess/fisheriesboard/pdfs/2016-2017/kodiak/FMS16-09.pdf",NA
"1132",242,"Chinook","Karluk-Chinook","57.563","-154.3843","GOA","AK",1976,2009,34,13742,19443,"Fishery Manuscript Series No. 16-09: Review of Salmon Escapement Goals in the Kodiak
Management Area, 2016 ","http://www.adfg.alaska.gov/static/regulations/regprocess/fisheriesboard/pdfs/2016-2017/kodiak/FMS16-09.pdf",NA
"1133",243,"Chinook","Chignik-Chinook","56.2615981","-158.71224","GOA","AK",1980,2008,29,7633,12008,"Fishery Manuscript Series No. 15-02: Review of Salmon Escapement Goals in the Chignik
Management Area, 2015 ","http://www.adfg.alaska.gov/FedAidPDFs/FMS15-02.pdf",NA
"1134",244,"Chinook","Nelson-Chinook","55.810523","-161.25646","GOA","AK",1981,1996,16,12561,11131,"Fishery Manuscript No. 06-03: Review of Salmon Escapement Goals in the Alaska
Peninsula and Aleutian Islands Management Areas
Report to the Alaska Board of Fisheries, 2004","http://www.sf.adfg.state.ak.us/FedAidPDFs/fms06-03.pdf",NA
"1135",245,"Chinook","Goodnews-Chinook","59.15992","-160.6119","BS","AK",1981,2001,21,6027,9084,"Fishery Data Series No. 10-08: Goodnews River Salmon Monitoring and Assessment,
2008 ","http://www.adfg.alaska.gov/FedAidPDFs/FDS10-08.pdf",NA
"1136",246,"Chinook","Andrew Creek-Chinook","56.63997","-132.2","GOA","AK",1979,2004,14,3068,3612,"Special Publication No. 05-22: Stock Status and Escapement Goals for Salmon in
Southeast Alaska 2005: Chapter 1: Chinook Salmon Status and
Escapement Goals for Stocks in Southeast
Alaska","http://www.sf.adfg.state.ak.us/FedAidPDFs/sp05-22Chapter1.pdf",NA
"1137",247,"Chinook","Chickamin-Chinook","55.8174772","-130.93326","GOA","AK",1985,2004,20,8097,9337,"Special Publication No. 05-22: Stock Status and Escapement Goals for Salmon in
Southeast Alaska 2005: Chapter 1: Chinook Salmon Status and
Escapement Goals for Stocks in Southeast
Alaska","http://www.sf.adfg.state.ak.us/FedAidPDFs/sp05-22Chapter1.pdf",NA
"1138",248,"Chinook","Chilkat-Chinook","59.3721353","-135.94325","GOA","AK",1991,1997,7,8100,12932,"Special Publication No. 05-22: Stock Status and Escapement Goals for Salmon in
Southeast Alaska 2005: Chapter 1: Chinook Salmon Status and
Escapement Goals for Stocks in Southeast
Alaska","http://www.sf.adfg.state.ak.us/FedAidPDFs/sp05-22Chapter1.pdf",NA
"1139",249,"Chinook","King Salmon River-Chinook","58.0420026","-134.34145","GOA","AK",1982,2004,17,389,409,"Special Publication No. 05-22: Stock Status and Escapement Goals for Salmon in
Southeast Alaska 2005: Chapter 1: Chinook Salmon Status and
Escapement Goals for Stocks in Southeast
Alaska","http://www.sf.adfg.state.ak.us/FedAidPDFs/sp05-22Chapter1.pdf",NA
"1140",250,"Chinook","Stikine-Chinook","56.6917175","-132.21863","GOA","AK",1977,1997,21,58962,110134,"Special Publication No. 05-22: Stock Status and Escapement Goals for Salmon in
Southeast Alaska 2005: Chapter 1: Chinook Salmon Status and
Escapement Goals for Stocks in Southeast
Alaska","http://www.sf.adfg.state.ak.us/FedAidPDFs/sp05-22Chapter1.pdf",NA
"1141",251,"Chinook","Unuk-Chinook","56.0768125","-131.077","GOA","AK",1982,2004,21,10541,17147,"Special Publication No. 05-22: Stock Status and Escapement Goals for Salmon in
Southeast Alaska 2005: Chapter 1: Chinook Salmon Status and
Escapement Goals for Stocks in Southeast
Alaska","http://www.sf.adfg.state.ak.us/FedAidPDFs/sp05-22Chapter1.pdf",NA
"1142",252,"Chinook","Alsek/Klukshu-Chinook","60.11632","-137.033","GOA","AK",1976,1990,15,3104,8320,"Special Publication No. 05-22: Stock Status and Escapement Goals for Salmon in
Southeast Alaska 2005: Chapter 1: Chinook Salmon Status and
Escapement Goals for Stocks in Southeast
Alaska","http://www.sf.adfg.state.ak.us/FedAidPDFs/sp05-22Chapter1.pdf",NA
"1143",253,"Chinook","Situk-Chinook","59.4579521","-139.57143","GOA","AK",1977,1998,22,4330,16420,"Special Publication No. 05-22: Stock Status and Escapement Goals for Salmon in
Southeast Alaska 2005: Chapter 1: Chinook Salmon Status and
Escapement Goals for Stocks in Southeast
Alaska","http://www.sf.adfg.state.ak.us/FedAidPDFs/sp05-22Chapter1.pdf",NA
"1144",254,"Chinook","Keta-Chinook","55.3360159","-130.47574","GOA","AK",1998,2004,7,1233,1233,"Special Publication No. 05-22: Stock Status and Escapement Goals for Salmon in
Southeast Alaska 2005: Chapter 1: Chinook Salmon Status and
Escapement Goals for Stocks in Southeast
Alaska","http://www.sf.adfg.state.ak.us/FedAidPDFs/sp05-22Chapter1.pdf",NA
"1145",255,"Chinook","Blossom-Chinook","55.402008","-130.60741","GOA","AK",1998,2005,8,924,1626,"Special Publication No. 05-22: Stock Status and Escapement Goals for Salmon in
Southeast Alaska 2005: Chapter 1: Chinook Salmon Status and
Escapement Goals for Stocks in Southeast
Alaska","http://www.sf.adfg.state.ak.us/FedAidPDFs/sp05-22Chapter1.pdf",NA
"1146",256,"Chinook","Kuskokwim-Chinook","60.0407","-162.4261","BS","AK",1985,2003,18,242616,502455,"Fishery Data Series No. 12-49: Estimates of the Historic Run and Escapement for the
Chinook Salmon Stock Returning to the Kuskokwim
River, 1976Ð2011","http://www.aykssi.org/wp-content/uploads/BUE-et-Al-2012-Kusko-Escapement-Goal-FDS12-49.pdf",NA
"1147",257,"Chinook","Nushagak-Chinook","58.9061423","-157.73358","GOA","AK",1966,2005,40,331270,711779,"Fishery Manuscript Series No. 12-05: Stock Assessment of Chinook, Sockeye, and Chum
Salmon in the Nushagak River","http://www.adfg.alaska.gov/FedAidPDFs/FMS12-05.pdf",NA
"1148",258,"Chinook","Kenai (early)-Chinook","60.5096525","-151.10697","GOA","AK",1986,1994,9,18682,21816,"Fishery Data Series No. 03-02: Stock Assessment of Early-run Chinook Salmon
of the Kenai River, 1999-2001","http://www.sf.adfg.state.ak.us/FedAidpdfs/Fds03-02.pdf",NA
"1149",259,"Chinook","Kenai (late)-Chinook","60.5096525","-151.10697","GOA","AK",1986,2000,15,47375,97397,"Fishery Data Series No. 10-96: Stock Assessment of Late-run Chinook Salmon in the
Kenai River, 1999Ð2006 ","http://www.adfg.alaska.gov/FedAidPDFs/fds10-96.pdf",NA
"1150",260,"Chinook","Unalakleet-Chinook","63.89104","-160.47841","BS","AK",1996,1998,3,10842,7937,"Karalea Cantera, DFO, 2022",NA,NA
"1151",261,"Chinook","Cowichan-Chinook","48.7581","-123.6242","WC","BC",1989,2016,28,22300,29349,"Karalea Cantera, DFO, 2022",NA,NA
"262",262,"Chinook","Harrison-Chinook","49.12","-123.06","WC","BC",1984,2016,33,247401,620514,"Chucken Parken, DFO, 2022","NA","NA"
"263",263,"Chinook","Lower Shuswap-Chinook","49.12","-123.06","WC","BC",1997,2016,20,71133,150198,"Chucken Parken, DFO, 2022",NA,NA
"264",264,"Chinook","Nicola-Chinook","49.12","-123.06","WC","BC",1992,2013,22,17291,17044,"Luke Warkentin, DFO, 2022",NA,NA
"1152",265,"Coho","Buskin River-Coho","57.75812","-152.4784","GOA","AK",1989,2010,22,16235,21379,"Fishery Manuscript Series No. 16-09: Review of Salmon Escapement Goals in the Kodiak Management Area, 2016","http://www.adfg.alaska.gov/FedAidPDFs/FMS16-09.pdf",NA
"1153",266,"Coho","Kuskokwim River-Coho","61.10037","-160.9961","BS","AK",2000,2006,7,2375943,1752922,"Fishery Data Series No. 15-18:Â Estimates of the Historic Run and Escapement for the Coho Salmon Stock Returning to the Kuskokwim River, 2000â€“2012Â ","http://www.adfg.alaska.gov/FedAidPDFs/FDS15-18.pdf",NA
"1154",267,"Coho","Auke Creek-Coho","58.38052","-134.6419","GOA","AK",1980,1986,7,942,2006,"Escapement Goals for Coho Salmon Stocks Returning to Berners River, Auke Creek, Ford Arm Lake, and Hugh Smith Lake in Southeast Alaska","http://www.sf.adfg.state.ak.us/fedaidpdfs/rir.1j.1994.26.pdf",NA
"1155",268,"Coho","Berners River-Coho","58.8464","-134.97","GOA","AK",1982,2010,27,41089,60491,"Leon Shaul; RIR.1J.1994.26","unpublished; http://www.sf.adfg.state.ak.us/fedaidpdfs/rir.1j.1994.26.pdf",NA
"1156",269,"Coho","Ford Arm Lake-Coho","57.58192","-135.9153","GOA","AK",1982,1986,4,2662,5545,"Escapement Goals for Coho Salmon Stocks Returning to Berners River, Auke Creek, Ford Arm Lake, and Hugh Smith Lake in Southeast Alaska","http://www.sf.adfg.state.ak.us/fedaidpdfs/rir.1j.1994.26.pdf",NA
"1157",270,"Coho","Hugh Smith Lake-Coho","55.09855","-130.6461","GOA","AK",1982,1986,5,2144,3698,"Escapement Goals for Coho Salmon Stocks Returning to Berners River, Auke Creek, Ford Arm Lake, and Hugh Smith Lake in Southeast Alaska","http://www.sf.adfg.state.ak.us/fedaidpdfs/rir.1j.1994.26.pdf",NA
"1158",271,"Coho","Akwe River-Coho","59.2929349","-139.09307","GOA","AK",1972,1986,15,15000,31283,"Escapement Goals for Yakutat Area Coho Salmon Stocks","http://www.sf.adfg.state.ak.us/FedAidPDFs/RIR.1J.1994.14.pdf",NA
"1159",272,"Coho","East Alsek River-Coho","59.10379","-138.5086","GOA","AK",1972,1988,17,13000,44378,"Escapement Goals for Yakutat Area Coho Salmon Stocks","http://www.sf.adfg.state.ak.us/FedAidPDFs/RIR.1J.1994.14.pdf",NA
"1160",273,"Coho","Italio River-Coho","59.3129858","-139.15364","GOA","AK",1972,1988,16,8000,20955,"Escapement Goals for Yakutat Area Coho Salmon Stocks","http://www.sf.adfg.state.ak.us/FedAidPDFs/RIR.1J.1994.14.pdf",NA
"1161",274,"Coho","Kaliakh River-Coho","60.0873","-142.9378","GOA","AK",1973,1988,12,37500,62664,"Escapement Goals for Yakutat Area Coho Salmon Stocks","http://www.sf.adfg.state.ak.us/FedAidPDFs/RIR.1J.1994.14.pdf",NA
"1162",275,"Coho","Lost River-Coho","59.45382","-139.6239","GOA","AK",1972,1988,17,10400,35361,"Escapement Goals for Yakutat Area Coho Salmon Stocks","http://www.sf.adfg.state.ak.us/FedAidPDFs/RIR.1J.1994.14.pdf",NA
"1163",276,"Coho","Situk River-Coho","59.44609","-139.5678","GOA","AK",1972,1988,17,14000,145631,"Escapement Goals for Yakutat Area Coho Salmon Stocks","http://www.sf.adfg.state.ak.us/FedAidPDFs/RIR.1J.1994.14.pdf",NA
"1164",277,"Coho","Tsiu River-Coho","60.0777512","-143.09116","GOA","AK",1973,1988,16,52350,158677,"Escapement Goals for Yakutat Area Coho Salmon Stocks","http://www.sf.adfg.state.ak.us/FedAidPDFs/RIR.1J.1994.14.pdf",NA
"1165",278,"Coho","Middle_Fraser-Coho","49.12","-123.06","WC","BC",1998,2016,19,13600,13251,"Michael Arbeider, DFO, 2022",NA,NA
"1166",279,"Coho","Fraser_Canyon-Coho","49.12","-123.06","WC","BC",1998,2016,19,5971,6684,"Michael Arbeider, DFO, 2022",NA,NA
"1167",280,"Coho","Lower_Thompson-Coho","49.12","-123.06","WC","BC",1998,2016,19,16053,15582,"Michael Arbeider, DFO, 2022",NA,NA
"1168",281,"Coho","North_Thompson-Coho","49.12","-123.06","WC","BC",1998,2016,19,27238,26750,"Michael Arbeider, DFO, 2022",NA,NA
"1169",282,"Coho","South_Thompson-Coho","49.12","-123.06","WC","BC",1998,2016,19,15850,17619,"Michael Arbeider, DFO, 2022",NA,NA
"1170",283,"Chinook","Alsek-Klukshu-Chinook","59.1348","-138.6067","GOA","AK",1976,1990,15,3104,8320,"Curry Cunningham/Brian Burke, 2022",NA,NA
"1171",284,"Chinook","Bear Valley Creek-Chinook","46.2508","-124.0143","WC","WA",1957,2008,52,2377,6621,"Curry Cunningham/Brian Burke, 2022",NA,NA
"1172",285,"Chinook","Big Creek-Chinook","46.2508","-124.0143","WC","WA",1957,2008,52,1838,3595,"Curry Cunningham/Brian Burke, 2022",NA,NA
"1173",286,"Chinook","Camas Creek-Chinook","46.2508","-124.0143","WC","WA",1960,2008,42,554,1260,"Curry Cunningham/Brian Burke, 2022",NA,NA
"1174",287,"Chinook","Catherine Creek-Chinook","46.2508","-124.0143","WC","WA",1955,2007,53,3161,4852,"Curry Cunningham/Brian Burke, 2022",NA,NA
